carrier,model,ic_injected,level_index,repetition,injection_seed,permutation_seed,injected_dataset_sha256,permutation_p_value_two_sided,stage1_operating_point_p_value,detected_stage1_rule,detected_raw_p05,n_ic_injected,ic_raw_carrier,n_ic_raw_carrier,ic_panel_carrier,n_ic_panel_carrier,ic_model_input_carrier,n_ic_model_input_carrier,ic_model_prediction,n_ic_model_prediction,ic_final_evaluation,n_ic_final_evaluation,invariant_carrier_missingness_mask_preserved,invariant_carrier_observed_value_multiset_preserved_within_year,invariant_carrier_reaches_model_input,invariant_identity_checkpoint_ics_agree,invariant_non_carrier_features_unchanged,invariant_ridge_prediction_ic_equals_final_evaluation_ic,invariant_targets_unchanged
equity,ridge,0.10000000000000001,1,537,42010670,579,b052ab8eb492b7bde5089fa0a303c5705f571f6fe563e0847d02ab61f5987b0d,0.123087691231,0.61543845615500004,False,False,,0.13558604563500001,240,0.13558604563500001,240,0.13558604563500001,240,0.100047068059,240,0.100047068059,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,538,42010671,580,3ed94a2e392ce4400cebfc4a061430a3f1af9baecca6bdb16881a2696b36b496,0.216078392161,1,False,False,,0.17884944887199999,240,0.17884944887199999,240,0.17884944887199999,240,0.081465588810999995,240,0.081465588810999995,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,539,42010672,581,0e8670f952c10d2892fd18ffe67b265f9da86999939cde2d0ea111cc474cb455,0.088991100889999994,0.44495550444999998,False,False,,0.17165239996100001,240,0.17165239996100001,240,0.17165239996100001,240,0.110618703273,240,0.110618703273,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,540,42010673,582,b99eee6f1e618ffe7fa3d4ed403151beb48215c965cde9cce803fb079aed5f6c,0.11368863113700001,0.56844315568500003,False,False,,0.124232113327,240,0.124232113327,240,0.124232113327,240,0.103352256977,240,0.103352256977,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,541,42010674,583,6b48817272f48a518cfde6f1c790820b9207dd56c57c95a8f57687459017b6d2,0.17728227177299999,0.886411358865,False,False,,0.017345603702000001,240,0.017345603702000001,240,0.017345603702000001,240,0.087614957664000001,240,0.087614957664000001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,542,42010675,584,3448f7ee0be717c3fa44812145d330ad54c00f73ecec84c02cbbc0dcc2ffae73,0.067393260674000005,0.33696630337,False,False,,0.099125044048000002,240,0.099125044048000002,240,0.099125044048000002,240,0.118971654617,240,0.118971654617,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,543,42010676,585,3310114084c9fd9101a63bf31917a7f85308411d9b2fc03490c813e14215cbfa,0.076592340765999994,0.38296170383,False,False,,0.16730901410900001,240,0.16730901410900001,240,0.16730901410900001,240,0.115533437369,240,0.115533437369,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,544,42010677,586,1cf3d34e2a3c6ea7345c93c0b1b1d0625a9ebd090de946e2c9bd8a9da023f6d3,0.13608639136100001,0.68043195680500002,False,False,,0.17682616260799999,240,0.17682616260799999,240,0.17682616260799999,240,0.097593203434000006,240,0.097593203434000006,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,545,42010678,587,8c3220dd6cd26e90fc39675aeea705309e77a4acd3e52aa70bdff72e0c8a549f,0.042995700429999999,0.21497850215,False,True,,0.141944083065,240,0.141944083065,240,0.141944083065,240,0.131817445836,240,0.131817445836,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,546,42010679,588,c7c86162a789b281decb9afe27f5332f6435ce9ca8efcce11414e8fae67057c5,0.107289271073,0.53644635536499996,False,False,,0.235382773495,240,0.235382773495,240,0.235382773495,240,0.105203928224,240,0.105203928224,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,547,42010680,589,bc7dead20556ee16f2fd3e0d7a95cff538bcd010686f80e05499ab950cb5b0e5,0.12668733126699999,0.63343665633500001,False,False,,0.037356979221000002,240,0.037356979221000002,240,0.037356979221000002,240,0.098812205437999998,240,0.098812205437999998,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,548,42010681,590,c583d99655b102caecae04e7a0f2a048523d086e0562e52c2c55d9c4c25d22e5,0.19778022197799999,0.98890110989000002,False,False,,0.124419725604,240,0.124419725604,240,0.124419725604,240,0.084051976767999997,240,0.084051976767999997,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,549,42010682,591,4ef2ef4df878d44c0ed621e6e65c1bf371dec6bfa00aea108f5af984cf36cf3c,0.076992300769999994,0.38496150385,False,False,,0.16784014033200001,240,0.16784014033200001,240,0.16784014033200001,240,0.117400965752,240,0.117400965752,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,550,42010683,592,3845e5857881c7195ae2e878d5719f5a53491576ad672d4cf64fa99dc6c72a39,0.105089491051,0.52544745525500003,False,False,,0.161441383759,240,0.161441383759,240,0.161441383759,240,0.10606337671,240,0.10606337671,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,551,42010684,593,6ca3499f2284b1e1792d6d3740c56b548e49e8bbb237ea2a7bf0fe2defa7a3e9,0.165183481652,0.82591740826000004,False,False,,0.20057962886200001,240,0.20057962886200001,240,0.20057962886200001,240,0.090295085910999995,240,0.090295085910999995,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,552,42010685,594,d255a55a4a1ffff2a6caa36dfdbb040f1764dad0f5a6ed5adbdfd94d571277e3,0.015598440155999999,0.077992200780000007,False,True,,0.194344290946,240,0.194344290946,240,0.194344290946,240,0.15682967324700001,240,0.15682967324700001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,553,42010686,595,d4268dc50036c07f8253e3716e802a2acc13a55bf11207be41878b6c571cc524,0.15808419158100001,0.790420957905,False,False,,-0.016705308487000001,240,-0.016705308487000001,240,-0.016705308487000001,240,0.091287508875999998,240,0.091287508875999998,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,554,42010687,596,24352363ccad372d393dafa83d522dc54b994813997cd971dd45e9b8b691f69d,0.056094390560999997,0.28047195280499998,False,False,,0.098188372733000004,240,0.098188372733000004,240,0.098188372733000004,240,0.122964445662,240,0.122964445662,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,555,42010688,597,b5b70a4960e502d2c5bf2ed8d12b54b0f858a612749a9515d981e93afb4ff1ec,0.32516748325200001,1,False,False,,0.057839025252999998,240,0.057839025252999998,240,0.057839025252999998,240,0.062837270648000002,240,0.062837270648000002,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,556,42010689,598,e27ff630d523cfe80d76265a9e51bf9f76cbdfea093d855e568cd43040c4fc7c,0.062393760623999997,0.31196880312000003,False,False,,0.157111321814,240,0.157111321814,240,0.157111321814,240,0.12112049142300001,240,0.12112049142300001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,557,42010690,599,9c33bd6985fba4e3d77fff2db165b93bb6a26434f8ed6f702d9c9f99213b6502,0.26977302269800002,1,False,False,,0.103352598221,240,0.103352598221,240,0.103352598221,240,0.071807752855000004,240,0.071807752855000004,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,558,42010691,600,939ed27c515046a18527744060ac82475110edf123e0be57ee50bc83b3c20224,0.15078492150799999,0.75392460754000001,False,False,,0.106814005874,240,0.106814005874,240,0.106814005874,240,0.094795787864000003,240,0.094795787864000003,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,559,42010692,601,c482552fbf2171ce475f4c685bbca621531f67f1f3aa01d74e2ede7a581ae43f,0.18478152184800001,0.92390760924000004,False,False,,0.077770743990999994,240,0.077770743990999994,240,0.077770743990999994,240,0.086279013427000006,240,0.086279013427000006,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,560,42010693,602,0a723d395815b0946b1f38d48ec16df9ada4550c31f29c748a2e1a2085e0271d,0.107689231077,0.53844615538499996,False,False,,0.146454332252,240,0.146454332252,240,0.146454332252,240,0.104688199932,240,0.104688199932,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,561,42010694,603,f203b66977fa2e94ebcc0e4ba058ec1c9e608cc7411fbadc498cf66f332e1c57,0.20407959204100001,1,False,False,,0.012188708552000001,240,0.012188708552000001,240,0.012188708552000001,240,0.082239240411999995,240,0.082239240411999995,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,562,42010695,604,728db67297ad73a8377377b3d03f8132ba20222185536d56c79b60ecc29f234d,0.15508449155099999,0.77542245775499996,False,False,,0.047758192948000003,240,0.047758192948000003,240,0.047758192948000003,240,0.092084527823000001,240,0.092084527823000001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,563,42010696,605,4754c30e5f1760713847c00c5ce6171f671ab179e2f52a90ee27c7a4c7397a95,0.109189081092,0.54594540546000003,False,False,,0.17759092601900001,240,0.17759092601900001,240,0.17759092601900001,240,0.10385196437999999,240,0.10385196437999999,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,564,42010697,606,7218a901abcd292cd08c95212e41d4ffa464fee2f797db2f8f45efd7542f055b,0.16108389161100001,0.80541945805500004,False,False,,0.014618717319,240,0.014618717319,240,0.014618717319,240,0.090904664760000004,240,0.090904664760000004,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,565,42010698,607,fe4c593f3c8118516b4b4ff5d22c170e6ea4e2595264afd6ccfe52f3028918af,0.079992000800000004,0.39996000399999998,False,False,,0.14810225750100001,240,0.14810225750100001,240,0.14810225750100001,240,0.11232227246900001,240,0.11232227246900001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,566,42010699,608,4690a1c75928451cdc432d4375f0dbd1fd84819f69d50da6fd71e20d1312eb7d,0.147785221478,0.73892610738999998,False,False,,0.133976169654,240,0.133976169654,240,0.133976169654,240,0.093397792514999994,240,0.093397792514999994,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,567,42010700,609,c0760ebe98c66628603ed74244cd4957fec9cbe01c0e55091748fc3a3254a0e9,0.111588841116,0.55794420558000002,False,False,,0.20755007364,240,0.20755007364,240,0.20755007364,240,0.104695745677,240,0.104695745677,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,568,42010701,610,236e8180d667f91039a82efd8d07e2a84eb8478cfe0f904881e008c5e56d1371,0.099290070992999996,0.49645035496500001,False,False,,0.144617449166,240,0.144617449166,240,0.144617449166,240,0.107235509211,240,0.107235509211,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,569,42010702,611,fa9ea3756111c343ebb175d7b511a13cdfa4b4abeb6f770e4d4febfb53bfd24b,0.081691830817000002,0.408459154085,False,False,,0.16978581563199999,240,0.16978581563199999,240,0.16978581563199999,240,0.113845697468,240,0.113845697468,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,570,42010703,612,6aace9f54e9da200a2d6129629257dfe3958c21fe2649a35a1495173f002cb14,0.117588241176,0.58794120587999998,False,False,,0.23319468638099999,240,0.23319468638099999,240,0.23319468638099999,240,0.101812512523,240,0.101812512523,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,571,42010704,613,b2f3a70ba45fa16b266db0f8c9ff5d16001dcc3ac06e09c8aa6138b69bc726f8,0.139286071393,0.696430356965,False,False,,0.027597844592000001,240,0.027597844592000001,240,0.027597844592000001,240,0.095421098378000002,240,0.095421098378000002,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,572,42010705,614,1f35f1da21bdccad673b048893428fa09c80a2635215d5b0a4bdfb65ce6ccebe,0.22497750224999999,1,False,False,,0.0070021588659999997,240,0.0070021588659999997,240,0.0070021588659999997,240,0.078950170011999998,240,0.078950170011999998,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,573,42010706,615,f9dd43d56fc5055228d9fbb4a77bb68e32ffd3aa927e118fb999924f79a0670c,0.18678132186800001,0.93390660934000003,False,False,,-0.023518373421000001,240,-0.023518373421000001,240,-0.023518373421000001,240,0.087349464064999993,240,0.087349464064999993,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,574,42010707,616,689d280fa7736560f2a4373fb25ad0573e0f96f0c2005a1590e623b020d32877,0.20647935206500001,1,False,False,,0.044632853873999997,240,0.044632853873999997,240,0.044632853873999997,240,0.082270262671000002,240,0.082270262671000002,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,575,42010708,617,d453bd687e9d4364801ab265aca12122a714d7e1416bbece9967ee54365776d5,0.111888811119,0.55944405559499999,False,False,,0.054102826244,240,0.054102826244,240,0.054102826244,240,0.102156504174,240,0.102156504174,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,576,42010709,618,cf487d97ad54d4c46a586576f603f75c42aa0bab36a38c1964e5b396010017ce,0.20657934206600001,1,False,False,,0.223521295152,240,0.223521295152,240,0.223521295152,240,0.082926628597999999,240,0.082926628597999999,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,577,42010710,619,fff1e70a9f6240468aeb14b18721641b986f60a8092d71f15f6d8c799154d818,0.170082991701,0.85041495850500004,False,False,,0.113535215696,240,0.113535215696,240,0.113535215696,240,0.088451233879999994,240,0.088451233879999994,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,578,42010711,620,82e3e6248679c3fbdaba12e01453220690d43be8e36f42a5e72bf383aefd8a0f,0.058094190581000002,0.29047095290500002,False,False,,0.17885800278,240,0.17885800278,240,0.17885800278,240,0.122035023907,240,0.122035023907,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,579,42010712,621,ed5a55eddb55398e4ef607f500fdf62a4089cbc764cabfa66fe52ea0af644f53,0.122187781222,0.61093890611000001,False,False,,0.092982645054999993,240,0.092982645054999993,240,0.092982645054999993,240,0.099546490969000007,240,0.099546490969000007,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,580,42010713,622,615ec56f8ccec9e5c5c7776793564cb8d8127e1c160285aa882d6a8e665aa031,0.10088991100899999,0.504449555045,False,False,,0.13342836716299999,240,0.13342836716299999,240,0.13342836716299999,240,0.106461935823,240,0.106461935823,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,581,42010714,623,a98c97e1a97bcc569b549660a51919a773c74d365375dbd4c936ffd4d097140a,0.111788821118,0.55894410558999996,False,False,,0.14338317085499999,240,0.14338317085499999,240,0.14338317085499999,240,0.10338348090500001,240,0.10338348090500001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,582,42010715,624,82a37e37e1d6b1963dc0ee4845afda142fb5a18a3bd5148f65fdaa0c18126e47,0.15958404159600001,0.79792020797999996,False,False,,0.13216269292800001,240,0.13216269292800001,240,0.13216269292800001,240,0.091576683039000004,240,0.091576683039000004,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,583,42010716,625,abf00f1c16911c6a3c1f1d9d526888a6eb05ca7041b375eca70dcd1b5bbaf8e3,0.13548645135500001,0.67743225677499996,False,False,,0.124770514936,240,0.124770514936,240,0.124770514936,240,0.096061699119000005,240,0.096061699119000005,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,584,42010717,626,291dbe632cbc8cf2196890a671d6fd1f4468d881719e213e2054cd07ed7e879c,0.146185381462,0.73092690730999998,False,False,,0.035841231665000001,240,0.035841231665000001,240,0.035841231665000001,240,0.094030185904999994,240,0.094030185904999994,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,585,42010718,627,78950c995f1d3a95ab2b19c71da077a2bef7e1850cc55c7da2c3576ad131b14c,0.085591440855999998,0.42795720428,False,False,,0.13557722631499999,240,0.13557722631499999,240,0.13557722631499999,240,0.111822276941,240,0.111822276941,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,586,42010719,628,ac48a78f6e84e9a28b895b194875ee8aad3420acb9e61bf20e2a678f3af491c2,0.10328967103300001,0.51644835516499998,False,False,,0.16070573929699999,240,0.16070573929699999,240,0.16070573929699999,240,0.105883603248,240,0.105883603248,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,587,42010720,629,08608a696267c82d618a91225c4f02e95c976e671434ca6a7f4b704146694e0e,0.12818718128199999,0.64093590640999998,False,False,,0.16385500090300001,240,0.16385500090300001,240,0.16385500090300001,240,0.099257517192000003,240,0.099257517192000003,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,588,42010721,630,cc908e92837825eccff74d2fda3548da48cdd8b70b4f4548a5b00080dadcd24d,0.077092290770999994,0.38546145385500002,False,False,,0.115134777147,240,0.115134777147,240,0.115134777147,240,0.114924180165,240,0.114924180165,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,589,42010722,631,e96bee44b5914bcf58dc586291d6d5be0664f2d5695a8c6058f2dde79f2a9b56,0.15528447155299999,0.77642235776500002,False,False,,0.016291889045000001,240,0.016291889045000001,240,0.016291889045000001,240,0.092061221656000003,240,0.092061221656000003,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,590,42010723,632,40d919c775f58a1ff2b2bec4e310398ebc209ea138256c3d828fb3c9577edb78,0.110088991101,0.55044495550500006,False,False,,0.091475662966999993,240,0.091475662966999993,240,0.091475662966999993,240,0.102250178156,240,0.102250178156,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,591,42010724,633,25ecc1782c5f8b89698ed8a4d42b8420faaa212a76c69318d5fed0edf9072ee8,0.18698130187000001,0.93490650934999997,False,False,,0.095946100064999998,240,0.095946100064999998,240,0.095946100064999998,240,0.086380456802999994,240,0.086380456802999994,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,592,42010725,634,c12bf5019523600eae9ac90a33fad422dff5e469bb7c21e4bc48292a12a659ef,0.122087791221,0.61043895610499999,False,False,,0.079614658665999996,240,0.079614658665999996,240,0.079614658665999996,240,0.10010932267100001,240,0.10010932267100001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,593,42010726,635,e3861d292e28d93572acb848e7adbc96555fb0d7cf938505bd53fa6e684b6cd9,0.12808719128099999,0.64043595640499995,False,False,,0.059924166638000001,240,0.059924166638000001,240,0.059924166638000001,240,0.098749791468999995,240,0.098749791468999995,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,594,42010727,636,e922f3b57baf95b67ea77c8d64b67a193ac49204d2db90dfeba353601b16b979,0.187381261874,0.93690630936999997,False,False,,0.036092995271000003,240,0.036092995271000003,240,0.036092995271000003,240,0.085950850337000007,240,0.085950850337000007,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,595,42010728,637,4ed561692799225a034b6b2f7cea29ba991b26dae85f7149c624f46128a5c97e,0.027397260273999999,0.13698630137000001,False,True,,0.138842903909,240,0.138842903909,240,0.138842903909,240,0.14342881550600001,240,0.14342881550600001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,596,42010729,638,065636add4ecb85f6322b4e46ce57c8ed738071620970373c7978f019af25092,0.12918708129199999,0.64593540646000003,False,False,,0.169809902466,240,0.169809902466,240,0.169809902466,240,0.10011714115500001,240,0.10011714115500001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,597,42010730,639,ec6029e57e16bfb56a882e5cd6c0a5934dca6395dc34575912f2d9e1681b460a,0.15448455154499999,0.77242275772500002,False,False,,0.139280136897,240,0.139280136897,240,0.139280136897,240,0.092795548216000001,240,0.092795548216000001,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,598,42010731,640,af03023b72a1b425370c2e677e6c0d293666281cd4d59a2ed023655e18e2ddc0,0.118388161184,0.59194080591999998,False,False,,0.16951927412199999,240,0.16951927412199999,240,0.16951927412199999,240,0.10225798326799999,240,0.10225798326799999,240,True,True,True,True,True,True,True
equity,ridge,0.10000000000000001,1,599,42010732,641,60128f447b92ce825f134119945751cbc8fbe11250b97adbae9999b11a897a44,0.013798620138,0.068993100690000003,False,True,,0.14434344909999999,240,0.14434344909999999,240,0.14434344909999999,240,0.15733001294900001,240,0.15733001294900001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,200,42020340,242,3726c8a64526867a2c478241b6344b75a7c83a8792d603f368bf9aa563b686bd,0.032596740325999997,0.16298370163000001,False,True,,0.211159935396,240,0.211159935396,240,0.211159935396,240,0.14034999278499999,240,0.14034999278499999,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,201,42020341,243,f62c735c899f55bdc1eb9b12d0a106031ca2166c10eb91c83620609bbf5db76f,0.080191980802000004,0.40095990400999998,False,False,,0.202050364983,240,0.202050364983,240,0.202050364983,240,0.11342455479000001,240,0.11342455479000001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,202,42020342,244,ea6210d49e581cf28e745bfbed053c99f9954d1b5bc8f730f11a56671b02bfdb,0.074092590740999997,0.37046295370499999,False,False,,0.135779405302,240,0.135779405302,240,0.135779405302,240,0.11668991422,240,0.11668991422,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,203,42020343,245,ab4c5ad54831b9844267ea9528d8865e87ba9e1300b87afa12fbe82ef0504b1a,0.10078992100799999,0.50394960503999997,False,False,,0.17331689926999999,240,0.17331689926999999,240,0.17331689926999999,240,0.10618051438499999,240,0.10618051438499999,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,204,42020344,246,97f0116f2a203592cbc3a1635fc7607ce948d6d8f2ec434ed74ed142338b6000,0.035196480352000001,0.17598240175999999,False,True,,0.169183725378,240,0.169183725378,240,0.169183725378,240,0.136982365902,240,0.136982365902,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,205,42020345,247,111c3a08cacbf25481d2ae274b845902a70c20afb1e03c584bfe071a9c33530c,0.0019998000199999998,0.0099990001000000005,True,True,,0.28695384078800001,240,0.28695384078800001,240,0.28695384078800001,240,0.20218031588800001,240,0.20218031588800001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,206,42020346,248,336677208d433b5b1d314daf3a18de08d85b269ef8a2477165805491a5342e12,0.052994700530000001,0.26497350265000003,False,False,,0.12992039589900001,240,0.12992039589900001,240,0.12992039589900001,240,0.126903059762,240,0.126903059762,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,207,42020347,249,1d1c549ee2676e86c638593064628a2ba91e2f70fc1fc3cbea63a08faac0ec5f,0.043895610438999998,0.219478052195,False,True,,0.17609090664800001,240,0.17609090664800001,240,0.17609090664800001,240,0.12995011802299999,240,0.12995011802299999,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,208,42020348,250,161e3095d1c81cd410360948948e9f025e3d27f07d330355c6df379c21e28cc2,0.052594740526000001,0.26297370262999997,False,False,,0.22517827564199999,240,0.22517827564199999,240,0.22517827564199999,240,0.126606050814,240,0.126606050814,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,209,42020349,251,53bcbe187f357a461bbc8f8a2e743192660065af78e0db1020cb550bbf1e2fdf,0.037996200379999998,0.1899810019,False,True,,0.256354287317,240,0.256354287317,240,0.256354287317,240,0.13563832787800001,240,0.13563832787800001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,210,42020350,252,7e8e3ce44ee449b0472ddf647bf3ac8b47dc082324b4937500b4e5039820dc2c,0.084791520847999999,0.42395760424000001,False,False,,0.26084741202,240,0.26084741202,240,0.26084741202,240,0.11230646222399999,240,0.11230646222399999,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,211,42020351,253,ba50e2ec0a0b4fc9d9392fa9ca20226f1710eb22af0ac4bc9d555ecbc49be035,0.027697230276999999,0.13848615138500001,False,True,,0.30665140067300001,240,0.30665140067300001,240,0.30665140067300001,240,0.14310847199900001,240,0.14310847199900001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,212,42020352,254,b8a6d35fc57ac5ecf51e622b8ce84d6a26b91b8f018ed5c362de835a590ba264,0.055994400559999997,0.27997200280000001,False,False,,0.143641385037,240,0.143641385037,240,0.143641385037,240,0.125434334107,240,0.125434334107,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,213,42020353,255,557458eff9eec7110a3995fd6520ecfc46f7d0380cc4f847098ce2a3780dad9c,0.038496150384999997,0.192480751925,False,True,,0.200258070028,240,0.200258070028,240,0.200258070028,240,0.135333370945,240,0.135333370945,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,214,42020354,256,60043a4f4b029dd0cd75aa5f5ef4a70d0684a306a1ef185df892dde20a279a95,0.111488851115,0.55744425557499999,False,False,,0.20761966518399999,240,0.20761966518399999,240,0.20761966518399999,240,0.102625025748,240,0.102625025748,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,215,42020355,257,46ae3bf9c4370bb4abc702c237d0e0b2e99f160cf623736b4221a2b1ea42c3b7,0.12898710128999999,0.64493550644999997,False,False,,0.088037522465999996,240,0.088037522465999996,240,0.088037522465999996,240,0.097147518564999993,240,0.097147518564999993,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,216,42020356,258,4121738af18b8adf71125a7935d6bb745b90535e9fc197eb2f2c1422a32aab1e,0.011598840116,0.057994200580000002,False,True,,0.25073710596900001,240,0.25073710596900001,240,0.25073710596900001,240,0.16658136488799999,240,0.16658136488799999,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,217,42020357,259,f4160efdca84dde0ffb66b59ad95eca15bf81eacf66c2c54de74fdb0ce027238,0.10068993100699999,0.50344965503500005,False,False,,0.082481299992000004,240,0.082481299992000004,240,0.082481299992000004,240,0.10681354373800001,240,0.10681354373800001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,218,42020358,260,fa8b6246761ab51ba36a2f7c914b96217bc9b1a2ae399711e7ebd9fb37e0acb6,0.11598840116,0.57994200579999999,False,False,,0.10615094136,240,0.10615094136,240,0.10615094136,240,0.102078642452,240,0.102078642452,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,219,42020359,261,f37b7f134680d09e5c6147c132924b3186597d04e04e2e59184361397b0f75e6,0.039896010399000002,0.19948005199499999,False,True,,0.23631119001699999,240,0.23631119001699999,240,0.23631119001699999,240,0.13501333406300001,240,0.13501333406300001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,220,42020360,262,c16c1d5ae7a77efc775be0d6abd7d9cf050b62bf1388aba443410d47c30dcac9,0.166583341666,0.83291670832999998,False,False,,0.094226918997999995,240,0.094226918997999995,240,0.094226918997999995,240,0.089716911777999994,240,0.089716911777999994,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,221,42020361,263,43809671021927734e85eba1526cbff6aa82c1b1ec54de265e13c00b44c7b35d,0.067893210679000005,0.33946605339500002,False,False,,0.16876882940999999,240,0.16876882940999999,240,0.16876882940999999,240,0.11884646253800001,240,0.11884646253800001,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,222,42020362,264,8134462e79dda4d17c529e15868c5ea32caef0855f509362b00227558e3c0847,0.214778522148,1,False,False,,0.120106336447,240,0.120106336447,240,0.120106336447,240,0.080144932786000003,240,0.080144932786000003,240,True,True,True,True,True,True,True
equity,ridge,0.20000000000000001,2,223,42020363,265,b2b3800ad5125a7c2ab0e0f60606c9f54a18df83cc5ee286d81cb6aface70667,0.017898210179,0.089491050894999993,False,True,,0.21390112948699999,240,0.21390112948699999,240,0.21390112948699999,240,0.15112493677300001,240,0.15112493677300001,240,True,True,True,True,True,True,True
