arm,carrier,ic_injected,repetition,injection_seed,permutation_seed,injected_dataset_sha256,permutation_p_value_two_sided,bonferroni_adjusted_p_value,detected,n_ic_injected,ic_raw_carrier,n_ic_raw_carrier,ratio_to_injected_ic_raw_carrier,ic_panel_carrier,n_ic_panel_carrier,ratio_to_injected_ic_panel_carrier,ic_model_input_carrier,n_ic_model_input_carrier,ratio_to_injected_ic_model_input_carrier,ic_model_prediction,n_ic_model_prediction,ratio_to_injected_ic_model_prediction,ic_final_evaluation,n_ic_final_evaluation,ratio_to_injected_ic_final_evaluation
secondary,current_ratio,0.10000000000000001,161,43010297,203,2455320b2f0fedd774d61ef480766b51b15d2943a7b77cd2ba5e116d4f7e4fa6,0.11238876112399999,0.56194380561900004,False,,0.11824427377299999,120,1.1824427377319999,0.11824427377299999,120,1.1824427377319999,0.031699403775000003,240,0.316994037753,0.103828671218,240,1.0382867121799999,0.103828671218,240,1.0382867121799999
secondary,current_ratio,0.10000000000000001,162,43010298,204,3caf0e313d89781bcc24ab8518c11084f18eb7c7a06f2ab8c89c411d121dc922,0.067493250675000005,0.33746625337500002,False,,0.17857641279799999,120,1.7857641279830001,0.17857641279799999,120,1.7857641279830001,0.112770140305,240,1.1277014030479999,0.118776493848,240,1.1877649384819999,0.118776493848,240,1.1877649384819999
secondary,current_ratio,0.10000000000000001,163,43010299,205,a4af6b7b0ea6ddce5c78382347c398ed2a87286f74981c2a5179faa61978344b,0.12458754124599999,0.62293770622900002,False,,0.033929269900000003,120,0.339292698999,0.033929269900000003,120,0.339292698999,0.023312210188000001,240,0.233122101877,0.101554916903,240,1.0155491690339999,0.101554916903,240,1.0155491690339999
secondary,current_ratio,0.10000000000000001,164,43010300,206,4818090d9aa60cb68fe31230f3d7e8db1fc4053302522276f3e74a6902dd2973,0.12498750124999999,0.62493750624900002,False,,0.21055697652800001,120,2.1055697652780001,0.21055697652800001,120,2.1055697652780001,0.13201101733000001,240,1.3201101732989999,0.10071094401199999,240,1.0071094401180001,0.10071094401199999,240,1.0071094401180001
secondary,current_ratio,0.10000000000000001,165,43010301,207,c62770370259451ec18c5ae05b753d909dbc4b903537f4d4cce6eade64f56468,0.117488251175,0.58744125587399998,False,,0.20316188595099999,120,2.0316188595089999,0.20316188595099999,120,2.0316188595089999,0.11350550077800001,240,1.1350550077749999,0.102281711091,240,1.022817110906,0.102281711091,240,1.022817110906
secondary,current_ratio,0.10000000000000001,166,43010302,208,5e311fb814455f6f042558d0c67e49a43027987e1d36af57268888edf91b8717,0.11428857114300001,0.571442855714,False,,0.051316719227999998,120,0.51316719228499996,0.051316719227999998,120,0.51316719228499996,0.012430848120000001,240,0.12430848119600001,0.103484839107,240,1.0348483910740001,0.103484839107,240,1.0348483910740001
secondary,current_ratio,0.10000000000000001,167,43010303,209,cafc4a20ea47c37037d2a0e4b00a6020508feca1b5ab29105ba12cb4cc99b304,0.13498650135000001,0.67493250674899996,False,,0.082861344207999996,120,0.82861344207900001,0.082861344207999996,120,0.82861344207900001,0.069058190475000003,240,0.69058190474900005,0.096827528208000002,240,0.96827528207699998,0.096827528208000002,240,0.96827528207699998
secondary,current_ratio,0.10000000000000001,168,43010304,210,9032e4bedad5221fe0d49323504f0c662c7835affd3253ebedcf0e5a912bb266,0.15228477152299999,0.761423857614,False,,0.133086030474,120,1.330860304744,0.133086030474,120,1.330860304744,0.109513259068,240,1.095132590685,0.091998686245000003,240,0.91998686245000005,0.091998686245000003,240,0.91998686245000005
secondary,current_ratio,0.10000000000000001,169,43010305,211,be4975dbe117992ededa7bb522e0e15a5a69843f890a9291c54fffdef5b6068c,0.107289271073,0.53644635536399998,False,,0.17224772994699999,120,1.722477299468,0.17224772994699999,120,1.722477299468,0.12665297241599999,240,1.2665297241560001,0.101937469231,240,1.019374692307,0.101937469231,240,1.019374692307
secondary,current_ratio,0.10000000000000001,170,43010306,212,9fa6c41b75a3a7532bd6396e9ca14dc043b4c6ab505600c76f8335cd0fb62fc8,0.139786021398,0.69893010698900004,False,,0.21703818560499999,120,2.1703818560550001,0.21703818560499999,120,2.1703818560550001,0.12837971492299999,240,1.2837971492269999,0.094366198432999995,240,0.94366198433000004,0.094366198432999995,240,0.94366198433000004
secondary,current_ratio,0.10000000000000001,171,43010307,213,2391f383800533d5c8ca45bed7597fd0e8dd357df1074da575ca1791ed6a23b5,0.144885511449,0.72442755724399999,False,,0.143928969401,120,1.439289694015,0.143928969401,120,1.439289694015,0.076943377216000003,240,0.76943377215800002,0.095413292166999994,240,0.95413292166700003,0.095413292166999994,240,0.95413292166700003
secondary,current_ratio,0.10000000000000001,172,43010308,214,984f378165d67a324bb63c064e2ee979c45af4a091dd991f14cb2b4aa9ba93b1,0.34036596340399999,1,False,,0.21561522766300001,120,2.156152276626,0.21561522766300001,120,2.156152276626,0.11151644171699999,240,1.1151644171720001,0.063135148001999999,240,0.63135148002100006,0.063135148001999999,240,0.63135148002100006
secondary,current_ratio,0.10000000000000001,173,43010309,215,9aa3e3aaef69647c469a9291ef7d06857ddfa979dac78c8b50ea44d429f96d18,0.111188881112,0.55594440555900004,False,,0.0028998587010000002,120,0.028998587007000001,0.0028998587010000002,120,0.028998587007000001,-0.017509041093,240,-0.175090410926,0.100835708025,240,1.008357080251,0.100835708025,240,1.008357080251
secondary,current_ratio,0.10000000000000001,174,43010310,216,9bed42cb215bf3edcce7997bd921d99235f10e94af9820519b7f6f8c22b06797,0.28297170283,1,False,,0.047907427858999999,120,0.47907427858700002,0.047907427858999999,120,0.47907427858700002,-0.0064292177419999997,240,-0.064292177423999994,0.069463269149000001,240,0.69463269149399998,0.069463269149000001,240,0.69463269149399998
secondary,current_ratio,0.10000000000000001,175,43010311,217,9d99d3c1a796d47ad92c3ada3f401f6589f6b32d4025738325e6d8e948f1d3a1,0.093690630937000002,0.46845315468499998,False,,0.21869018264199999,120,2.1869018264169999,0.21869018264199999,120,2.1869018264169999,0.13694694804800001,240,1.369469480477,0.108079462137,240,1.080794621373,0.108079462137,240,1.080794621373
secondary,current_ratio,0.10000000000000001,176,43010312,218,7a851233791ad8529f8e6bf856c970b0ca3ccfcde1a95666570525b83040b8b4,0.110188981102,0.55094490550899999,False,,0.125214430811,120,1.2521443081079999,0.125214430811,120,1.2521443081079999,0.105495510249,240,1.0549551024870001,0.102914570097,240,1.0291457009660001,0.102914570097,240,1.0291457009660001
secondary,current_ratio,0.10000000000000001,177,43010313,219,cc64d4079c0b1015d8d051aeef1491b4e58d2d7966a6b39f4dfc00c2b6d41b47,0.064093590640999995,0.32046795320499999,False,,0.105332772746,120,1.0533277274590001,0.105332772746,120,1.0533277274590001,0.030696004988,240,0.30696004988300002,0.117948204631,240,1.179482046313,0.117948204631,240,1.179482046313
secondary,current_ratio,0.10000000000000001,178,43010314,220,965330f412d070444a806dac4957434352e67e03457c01edba112602aaf7587c,0.12608739126099999,0.63043695630399998,False,,-0.029797191308000001,120,-0.29797191308100002,-0.029797191308000001,120,-0.29797191308100002,-0.029207945278000001,240,-0.29207945277800001,0.099687370752999993,240,0.99687370753000004,0.099687370752999993,240,0.99687370753000004
secondary,current_ratio,0.10000000000000001,179,43010315,221,5ad896ecbfeaccff42196560605d2fd8a357dce683e20f0edd10fc3e92dbb1e6,0.096590340965999999,0.48295170482999999,False,,0.18670987446199999,120,1.86709874462,0.18670987446199999,120,1.86709874462,0.123483873062,240,1.2348387306199999,0.108275133582,240,1.082751335819,0.108275133582,240,1.082751335819
secondary,current_ratio,0.10000000000000001,180,43010316,222,56b5d088307ef5a9c6292ee2e06764e714368ec5990a094689e9d291eaaea9e1,0.13468653134700001,0.67343265673399999,False,,0.17930869873999999,120,1.793086987401,0.17930869873999999,120,1.793086987401,0.123192200285,240,1.2319220028490001,0.098046496142999998,240,0.98046496142499995,0.098046496142999998,240,0.98046496142499995
secondary,current_ratio,0.10000000000000001,181,43010317,223,40d16ba07e53eea3c039f79c178fd9a455286246718f6f04e3ddc99c10bedebe,0.12708729127099999,0.63543645635400003,False,,0.083057702841999995,120,0.83057702842100001,0.083057702841999995,120,0.83057702842100001,0.070033286786999993,240,0.70033286786500004,0.099116919854999999,240,0.99116919855200003,0.099116919854999999,240,0.99116919855200003
secondary,current_ratio,0.10000000000000001,182,43010318,224,60009a253c71fd2c38a728cd564f0babe4350c17ad7292fe36c9b8330c4530fb,0.103689631037,0.518448155184,False,,0.119118720017,120,1.1911872001670001,0.119118720017,120,1.1911872001670001,0.11512474431600001,240,1.1512474431640001,0.106297812516,240,1.0629781251549999,0.106297812516,240,1.0629781251549999
secondary,current_ratio,0.10000000000000001,183,43010319,225,e44e2d9cfcd14a3ec380c20b565f285b4ee5a9fde5a5a6d730a94f098904eb1e,0.13438656134400001,0.67193280671900002,False,,-0.029133150456000002,120,-0.29133150456200002,-0.029133150456000002,120,-0.29133150456200002,-0.030261533268000001,240,-0.30261533267700003,0.096343108834000005,240,0.96343108834199997,0.096343108834000005,240,0.96343108834199997
secondary,current_ratio,0.10000000000000001,184,43010320,226,c93a874104e94fcf871af11dc90fdd8fe8788e84952d7e45e9414281e6a256ea,0.17748225177499999,0.88741125887399996,False,,0.013169241526,120,0.131692415255,0.013169241526,120,0.131692415255,-0.015223240047,240,-0.15223240047100001,0.088849780170000003,240,0.88849780170399995,0.088849780170000003,240,0.88849780170399995
secondary,current_ratio,0.10000000000000001,185,43010321,227,e74b6f111feaeb4e483621815765412400f26dd81576e3b5326bd58009718e89,0.24777522247799999,1,False,,0.101370396451,120,1.013703964514,0.101370396451,120,1.013703964514,0.054589776674000001,240,0.54589776674099999,0.075175660902999999,240,0.75175660902599994,0.075175660902999999,240,0.75175660902599994
secondary,current_ratio,0.10000000000000001,186,43010322,228,d70e85cebf44318fc49fa71145b0e8af064e65f46a939fcf64f7e0a1cdfa9339,0.10218978102200001,0.51094890510900004,False,,0.053666349682,120,0.53666349682199999,0.053666349682,120,0.53666349682199999,0.046263323032000002,240,0.462633230324,0.10599293416199999,240,1.0599293416240001,0.10599293416199999,240,1.0599293416240001
secondary,current_ratio,0.10000000000000001,187,43010323,229,5c7eb44b49224ecc999db256e2cbb3b952330a8d58f8578c087b67ac96ae7c8e,0.049095090490999999,0.24547545245499999,False,,0.27486828828799997,120,2.748682882882,0.27486828828799997,120,2.748682882882,0.140732628331,240,1.4073262833139999,0.129910814963,240,1.2991081496250001,0.129910814963,240,1.2991081496250001
secondary,current_ratio,0.10000000000000001,188,43010324,230,58c3608ec6d4c536b0fa415d0cbd82af9fda7b1c1ce2f4e59ae577088a0c25e2,0.111688831117,0.55844415558399996,False,,0.15308078919900001,120,1.5308078919929999,0.15308078919900001,120,1.5308078919929999,0.097003810694999998,240,0.97003810695199999,0.102023702424,240,1.020237024242,0.102023702424,240,1.020237024242
secondary,current_ratio,0.10000000000000001,189,43010325,231,79f390afb0bf8cca16091b1f720e353e4cd12b84c24502ebaf5fccc868f6ad45,0.116288371163,0.58144185581399999,False,,0.14060577356500001,120,1.406057735648,0.14060577356500001,120,1.406057735648,0.088411659985000002,240,0.88411659984699997,0.102851981567,240,1.0285198156669999,0.102851981567,240,1.0285198156669999
secondary,current_ratio,0.10000000000000001,190,43010326,232,2d51c6acd47806f600d6d1586ac33969eac4a2e3614dd1d80f1db8da907c1839,0.090590940906000006,0.45295470452999997,False,,0.23853353545100001,120,2.3853353545110001,0.23853353545100001,120,2.3853353545110001,0.17380390884300001,240,1.738039088426,0.110838461735,240,1.1083846173509999,0.110838461735,240,1.1083846173509999
secondary,current_ratio,0.10000000000000001,191,43010327,233,a34b9ba81058b943ddccd70215e4e054378e1a91c44611cfb3b06ab14167ab35,0.074092590740999997,0.37046295370499999,False,,0.18833955956099999,120,1.8833955956140001,0.18833955956099999,120,1.8833955956140001,0.13175866432399999,240,1.317586643242,0.115213469725,240,1.1521346972469999,0.115213469725,240,1.1521346972469999
secondary,current_ratio,0.10000000000000001,192,43010328,234,d74a486fbc7e4430cf31493f0939bf04003a3e1bb6f51ace4211b08385e33dae,0.033096690331000003,0.165483451655,False,,0.25393643843199998,120,2.5393643843209999,0.25393643843199998,120,2.5393643843209999,0.204737725634,240,2.0473772563389998,0.14047540997899999,240,1.404754099794,0.14047540997899999,240,1.404754099794
secondary,current_ratio,0.10000000000000001,193,43010329,235,d2b670f9ca5b89631f534387f988405183554cbaf5a0971a0575ec323a7dc34c,0.190680931907,0.953404659534,False,,-0.011723217100999999,120,-0.11723217101400001,-0.011723217100999999,120,-0.11723217101400001,-0.029619502498000001,240,-0.29619502497700001,0.085232110737999994,240,0.852321107385,0.085232110737999994,240,0.852321107385
secondary,current_ratio,0.10000000000000001,194,43010330,236,34872a69be5aae1e2d6a91972f3349164ec9d5bc2c175769c5b2500bba99c10d,0.12408759124099999,0.620437956204,False,,0.20527655683900001,120,2.0527655683920001,0.20527655683900001,120,2.0527655683920001,0.15083106489299999,240,1.5083106489289999,0.099367190450000004,240,0.99367190449599996,0.099367190450000004,240,0.99367190449599996
secondary,current_ratio,0.10000000000000001,195,43010331,237,b7d5984fc8ce17bddc47943ec589f045f0ded3893c9c05b16d2efbec7b97db9a,0.15338466153399999,0.76692330766899997,False,,0.158843791805,120,1.5884379180529999,0.158843791805,120,1.5884379180529999,0.121954806517,240,1.219548065171,0.092413000102000001,240,0.92413000101700005,0.092413000102000001,240,0.92413000101700005
secondary,current_ratio,0.10000000000000001,196,43010332,238,a13104d262bd0f4aa9bee1685a700505ca2ac3c0c2f28c132445f91f9b13b21d,0.12738726127399999,0.636936306369,False,,0.152014388413,120,1.520143884134,0.152014388413,120,1.520143884134,0.124842640353,240,1.2484264035299999,0.099546858772999999,240,0.995468587726,0.099546858772999999,240,0.995468587726
secondary,current_ratio,0.10000000000000001,197,43010333,239,9ff7ef5b6d61891bc1c92dc952d448b923651f3741eebed7136885e8c90ad196,0.15378462153799999,0.76892310768899996,False,,0.24549777157899999,120,2.4549777157860002,0.24549777157899999,120,2.4549777157860002,0.13171007824,240,1.3171007823980001,0.093576936057999993,240,0.93576936058000004,0.093576936057999993,240,0.93576936058000004
secondary,current_ratio,0.10000000000000001,198,43010334,240,80bc2ebd673f284b77c2060d6cf76bff607c14cc733726a2e49ee2cf9d9f3a0a,0.163583641636,0.81791820817899996,False,,0.141416755053,120,1.414167550535,0.141416755053,120,1.414167550535,0.13046206160500001,240,1.3046206160539999,0.090897047580000001,240,0.90897047579599999,0.090897047580000001,240,0.90897047579599999
secondary,current_ratio,0.10000000000000001,199,43010335,241,4c13231ddacd1f5593f95895f72215ac8ddde1d7a6d9f3b2a7f7f5b3f9951494,0.145885411459,0.72942705729400004,False,,0.053492471664000001,120,0.53492471663700003,0.053492471664000001,120,0.53492471663700003,0.049504117730999997,240,0.49504117730800001,0.095194481238999998,240,0.95194481238999995,0.095194481238999998,240,0.95194481238999995
secondary,current_ratio,0.20000000000000001,0,43020143,42,12fe7937c606fba090ec81d95d0a59062301393d6e7067b4ea267a0045747e7b,0.142585741426,0.71292870712900003,False,,0.163273644661,120,0.81636822330400005,0.163273644661,120,0.81636822330400005,0.091485409135000001,240,0.45742704567300002,0.095436917780999997,240,0.47718458890400001,0.095436917780999997,240,0.47718458890400001
secondary,current_ratio,0.20000000000000001,1,43020144,43,6189f49748a88db20959a8aa67796e89f15306467cbfdcf5eaf8e4c7b386e627,0.12778722127799999,0.638936106389,False,,0.118977893036,120,0.59488946517800001,0.118977893036,120,0.59488946517800001,0.091487908812000002,240,0.45743954406100001,0.10015623558599999,240,0.50078117792999999,0.10015623558599999,240,0.50078117792999999
secondary,current_ratio,0.20000000000000001,2,43020145,44,a700b1cf053ae86bf3dafa3de5d14c6526c5abc3e05b5420ae19a57cdefb7bab,0.1199880012,0.59994000599899999,False,,0.20145487646900001,120,1.007274382344,0.20145487646900001,120,1.007274382344,0.12359141406099999,240,0.617957070306,0.10113332765999999,240,0.50566663829900005,0.10113332765999999,240,0.50566663829900005
secondary,current_ratio,0.20000000000000001,3,43020146,45,c7a6bbb2cfb1e3e90d7af6f4708ca5f914712c6309ee2d77e4030e0558dca5b8,0.118588141186,0.59294070592899994,False,,0.065751721634999996,120,0.32875860817699998,0.065751721634999996,120,0.32875860817699998,0.051514454633000001,240,0.25757227316699999,0.102000484728,240,0.51000242363899995,0.102000484728,240,0.51000242363899995
secondary,current_ratio,0.20000000000000001,4,43020147,46,20a985837345f629fc51bc2bf2883745d2ac5986f92bd4b6ccb04af45b4541b8,0.166383361664,0.83191680831899995,False,,0.19965589562700001,120,0.99827947813399998,0.19965589562700001,120,0.99827947813399998,0.13756867088700001,240,0.68784335443300004,0.090193696020000005,240,0.45096848010200002,0.090193696020000005,240,0.45096848010200002
