ticker,company_name,year,sector,indices,is_bist100,benchmark_same_year_return_pct,current_assets,current_ratio,ebitda,ebitda_growth_pct,ebitda_margin,enterprise_value,equity,ev_ebitda,financial_debt_ratio,gross_margin,gross_profit,gross_profit_growth_pct,leverage_ratio,long_term_liabilities,market_cap,net_debt,net_debt_to_ebitda,net_income,net_income_growth_pct,net_margin,non_current_assets,operating_income,operating_income_growth_pct,pb_ratio,pe_ratio,price_adjclose_t,price_data_available,price_drawdown_from_3y_high_pct,price_history_years_available,price_momentum_1y_pct,price_momentum_2y_pct,price_vs_bist100_1y_pct,revenue,revenue_growth_pct,roa,roe,short_term_liabilities,total_assets,working_capital,next_year_return_pct,next_year_rank_by_return,next_year_return_percentile,next_year_top_10pct_returner,next_year_top_20pct_returner,next_year_bist100_return_pct,next_year_excess_return_vs_bist100,next_year_outperform_bist100,same_year_return_pct,target_year,has_target,is_inference_row,is_public_universe,is_training_universe,universe_source
EREGL,EREGL,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,257051476000.0,2.030442529268359,18707278000.0,41.00850850002011,12.64861684186817,100747412000.0,295496351000.0,5.3855,26.98363686716349,9.629350932420513,14241790000.0,26.42180562329629,47.1433832273448,145298849000.0,69276137000.0,31471275000.0,1.421219019628917,4033089000.0,-9.975163524387357,2.726906471917148,319694560000.0,13334560000.0,27.92386642366773,0.2344,17.1769,19.793182,1.0,-0.630147,4.0,-0.630147,65.951741,-32.590147,147899792000.0,11.46748113494189,1.300856928412862,2.166097387157705,126598745000.0,576746036000.0,130452731000.0,20.48853439680957,26.0,37.5,False,False,28.94,-8.451465603190432,False,-4.156712852365033,2024,True,False,True,True,public_40
FROTO,FROTO,2023,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,223456658000.0,1.237140354858528,50081542000.0,-0.1511537551296903,12.15850011534075,121214367388.69,156020689000.0,2.4203,36.19666292094078,13.41276033608021,55247910000.0,-2.92294296792062,65.38876319946884,114136231000.0,22020851388.69,99193516000.0,1.903720927590312,49055669000.0,-33.1892995026332,11.90944474502438,227323792000.0,44016841000.0,12.29578595606876,0.1411,0.4489,62.753559,1.0,0.0,4.0,49.57898,248.108894,17.61898,411905593000.0,6.680383640373072,22.60556684548683,67.19260180574487,180623530000.0,450780450000.0,42833128000.0,33.23062702203052,21.0,50.0,False,False,28.94,4.290627022030517,True,45.44028680259913,2024,True,False,True,True,public_40
GARAN,GARAN,2023,,,False,31.96,,,,,,,244701191000.0,,,,,,,,,,,86374997000.0,,43.334,,,,,,51.724613,1.0,0.0,4.0,109.070477,468.98746,77.110477,199324012000.0,,3.9231,35.2982,,2201713095000.0,,122.9205,5.0,90.0,True,True,,,,109.0705,2024,True,False,False,True,yfinance_pilot
GUBRF,GUBRF,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,39694704626.0,1.475274602025875,4107568886.0,89.41980288970892,11.55715698893753,50963424249.0,29796931094.0,12.4072,14.98325300864524,10.9240033046665,3882537559.0,77.1064392126098,44.202511570063,1586839964.0,51369201002.0,-405776753.0,-0.0366960281885557,-417275408.0,36.37131488871179,-1.174056365631688,24766553049.0,2866933522.0,133.6691821284864,1.724,,153.800003,1.0,-41.808547,4.0,-41.808547,100.130133,-73.768547,35541343688.0,31.15151354937974,-1.302662037493207,-3.120881316456465,26906654918.0,64461257675.0,12788049708.0,86.60598179453837,4.0,92.5,True,True,28.94,57.66598179453837,True,-44.1944847605225,2024,True,False,True,True,public_40
HALKB,HALKB,2023,,,False,31.96,,,,,,,140843994000.0,,,,,,,,,,,16830755000.0,,27.2295,,,,,,11.98,1.0,-9.857035,4.0,-9.857035,165.631929,-41.817035000000004,61810665000.0,,0.7327,11.9499,,2297010551000.0,,35.2254,20.0,52.5,False,False,,,,-9.857,2024,True,False,False,True,yfinance_pilot
HEKTS,HEKTS,2023,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,6182316144.0,0.529056677213061,-912001689.0,10.33073241836171,-15.10187750169227,58983876052.0,13955964667.0,,35.77778203643693,13.50543899709727,815592841.0,7.193859483812521,49.96620939080297,2170037377.0,50853000000.0,8130876052.0,2.791092340904628,-878239047.0,36.37131488871179,-14.54280037522711,21547590841.0,-1457451886.0,-1.794588086708604,3.6438,,20.1,1.0,-46.570971,4.0,-46.570971,376.087837,-78.530971,6038995409.0,-3.810143133367588,-3.4501176067658,-11.63409894509777,11685546011.0,27729906985.0,-5503229867.0,-46.47302904564315,40.0,2.5,False,False,28.94,-75.41302904564316,False,-46.64206642066421,2024,True,False,True,True,public_40
ISCTR,ISCTR,2023,,,False,31.96,,,,,,,268197139000.0,,,,,,,,,,,72253773000.0,,30.8186,,,,,,8.606583,1.0,0.0,4.0,96.944996,705.524196,64.984996,234448608000.0,,2.4453,26.9405,,2954742571000.0,,48.679,18.0,57.49999999999999,False,False,,,,96.945,2024,True,False,False,True,yfinance_pilot
ISGYO,ISGYO,2023,,,False,31.96,5992697387.0,,956011360.0,,57.9158,,39030144782.0,,,71.9861,1188268342.0,,,3522843315.0,,6155551532.0,,4520884552.0,,273.8782,41876148086.0,942596632.0,,,,15.445613,1.0,0.0,4.0,45.770676,411.881272,13.810676,1650691738.0,,9.4443,11.5831,5315857376.0,47868845473.0,676840011.0,20.9542,28.0,32.5,False,False,,,,45.7707,2024,True,False,False,True,yfinance_pilot
KCHOL,KCHOL,2023,,,False,31.96,2472313000000.0,,345370000000.0,,14.9074,,586403000000.0,,,23.4723,543799000000.0,,,460395000000.0,,451835000000.0,,108176000000.0,,4.6693,1655431000000.0,301173000000.0,,,,125.757637,1.0,0.0,4.0,73.221747,422.722574,41.26174699999999,2316773000000.0,,2.6207,18.4474,2693843000000.0,4127744000000.0,-221530000000.0,30.7964,23.0,45.0,False,False,,,,73.2217,2024,True,False,False,True,yfinance_pilot
KONTR,KONTR,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,17825476318.0,0.9648147645345296,852420633.0,-76.52379336892136,21.49405645325793,26788099604.0,5841442148.0,31.4259,39.41788384120797,12.53330118830933,497051106.0,-32.02076101617211,80.42298659547971,11542815260.0,12556998400.0,14231101204.0,40.60601758753926,431000170.0,36.37131488871179,10.86780590087355,19500118225.0,434957118.0,-19.74615179899992,2.1496,29.1346,62.784992,1.0,0.0,4.0,37.14633,1657.109234,5.186329999999998,3965843464.0,30.26187109031774,3.708432899615811,15.92010190841057,18475542636.0,37325594543.0,-650066318.0,-42.50216700375614,39.0,5.0,False,False,28.94,-71.44216700375614,False,31.79741051028179,2024,True,False,True,True,public_40
KRDMD,KRDMD,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,36570658485.0,1.421263182175259,6833798117.0,24.68840194551919,10.24266066016348,32854852927.0,84652617584.0,4.8077,6.858882213245589,7.772462788765722,5185707438.0,29.77258990220634,33.36784730935516,16660987790.0,27086400000.0,5768452927.0,0.8441064292856693,-1679514697.0,36.37131488871179,-2.517296943896286,90474046455.0,1223249120.0,-1.794588086708604,0.32,,23.76,1.0,0.0,4.0,33.40416,178.104242,1.4441599999999966,66718974139.0,-9.783235373406711,-1.433425974012343,-2.210207121736284,25731095369.0,127044704940.0,10839563116.0,14.05723905723906,29.0,30.0,False,False,28.94,-14.88276094276094,False,29.55288985823339,2024,True,False,True,True,public_40
KRVGD,KRVGD,2023,,,False,31.96,6186280000.0,,890148000.0,,7.5121,,5609325000.0,,,26.7305,3167416000.0,,,1491008000.0,,3434401000.0,,350751000.0,,2.9601,6480756000.0,737696000.0,,,,2.271775,1.0,-29.394479,4.0,-29.394479,65.995531,-61.354479,11849444000.0,,2.769,6.253,5064043000.0,12667036000.0,1122237000.0,0.8022,34.0,17.5,False,False,,,,-29.3945,2024,True,False,False,True,yfinance_pilot
KUYAS,KUYAS,2023,,"BIST KATILIM TUM (XKTUM), BIST GERİ ALIM (XUGRA), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,3430358473.0,1.024097507273771,196102689.0,-84.57395728320287,32.14747150169418,2001848337.0,1433769960.0,10.2082,52.02470310122926,43.37306052238518,264579869.0,-66.80823364251552,71.5307211596518,254450664.0,1338750000.0,663098337.0,6.230971276860584,153019258.0,36.37131488871179,25.08472607311055,1608163567.0,192374211.0,-1.794588086708604,0.9337,8.7489,13.3875,1.0,0.0,4.0,102.687358,947.945205,70.72735800000001,610009683.0,-18.9303538799043,9.83075365170229,12.12010476291703,3349640487.0,5038522040.0,80717986.0,54.59297983569826,15.0,65.0,False,False,28.94,25.652979835698257,True,102.571860816944,2024,True,False,True,True,public_40
LOGO,LOGO,2023,,,False,31.96,2476160000.0,,456783000.0,,14.5667,,3046595000.0,,,96.0948,3013342000.0,,,657577000.0,,,,202353000.0,,6.453,5238028000.0,418293000.0,,,,68.193756,1.0,0.0,4.0,9.039192,86.640889,-22.920808,3135800000.0,,2.6231,6.6419,3731937000.0,7714188000.0,-1255777000.0,52.9881,17.0,60.0,False,False,,,,9.0392,2024,True,False,False,True,yfinance_pilot
MAVI,MAVI,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,17960054000.0,1.634224377240455,5058877000.0,-3.504101612681764,18.52316393832699,1195511391.088,13887148000.0,0.2363,16.53607965288347,48.20089093446344,12673601000.0,-3.834810812143546,48.36575576533898,2059788000.0,5252756391.088,-4057245000.0,-0.4589145296438396,1783892000.0,-35.55564234828147,6.784589772935242,9021317000.0,3448901000.0,-10.7415742987154,0.3782,2.9445,26.445196,1.0,0.0,4.0,83.556933,609.398243,51.596933,26293292000.0,-5.160630603014495,12.83578234116826,28.28369566613325,10989956000.0,26981371000.0,6970098000.0,53.05676855895197,16.0,62.5,False,False,28.94,24.11676855895197,True,78.44155844155844,2024,True,False,True,True,public_40
MGROS,MGROS,2023,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,76260429000.0,0.7922389875504489,-409139000.0,32.13690929020486,-0.2252046198467756,61629355805.9195,79034025000.0,,15.17379160767878,18.7164205806349,34002933000.0,13.02017943116364,61.870667172833,33411199000.0,57738088805.9195,3891267000.0,0.142432880228243,8828696000.0,-22.06601997344972,4.859627477269946,133322850000.0,-6610061000.0,-1.794588086708604,0.7305,6.5398,318.899414,1.0,0.0,4.0,132.141027,796.380233,100.181027,181674337000.0,7.339362780741634,9.582921670860166,24.50760067130209,96259374000.0,209583279000.0,-19998945000.0,66.8089082697399,11.0,75.0,False,False,28.94,37.868908269739904,True,128.2454144746197,2024,True,False,True,True,public_40
MIATK,MIATK,2023,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST GERİ ALIM (XUGRA)",True,31.96,2804219729.0,1.847614586640199,723182210.0,-46.32359136365828,51.6185912789735,18228015659.0,5462068845.0,25.2053,15.20021039427611,50.89339147378023,713022080.0,-53.81436821230893,23.79852632834255,189212159.0,17833399012.0,394616647.0,0.3330521153494236,503987968.0,36.37131488871179,35.97315941954985,4368340418.0,607108421.0,-66.18290504276872,3.265,35.3846,36.099998,1.0,0.0,3.0,284.672126,1261.079166,252.712126,1401011132.0,-18.4632630319098,23.17256269971582,28.64480024399041,1517751456.0,7172560147.0,1286468273.0,16.73130193905817,27.0,35.0,False,False,28.94,-12.208698060941831,False,291.115926327194,2024,True,False,True,True,public_40
MPARK,MPARK,2023,,,False,31.96,12213788000.0,,6131066000.0,,18.916,,18300053000.0,,,28.644,9284107000.0,,,9580709000.0,,1339221000.0,,6539772000.0,,20.177,28811589000.0,5932256000.0,,,,149.0,1.0,0.0,4.0,65.188476,398.995295,33.22847599999999,32412088000.0,,15.9408,35.7364,12830891000.0,41025377000.0,-617103000.0,156.3758,4.0,92.5,True,True,,,,65.1885,2024,True,False,False,True,yfinance_pilot
NETAS,NETAS,2023,,,False,31.96,3967423520.0,,112976673.0,,1.6236,,217693183.0,,,8.6704,603309373.0,,,277501101.0,,1207795422.0,,99670615.0,,1.4324,1764475865.0,112501349.0,,,,41.259998,1.0,-1.76191,4.0,-1.76191,144.142,-33.72191,6958287619.0,,1.7389,45.7849,5231635187.0,5731899385.0,-1264211667.0,59.9612,13.0,70.0,False,False,,,,-1.7619,2024,True,False,False,True,yfinance_pilot
NTGAZ,NTGAZ,2023,,,False,31.96,1287136463.0,,665694589.0,,11.4085,,3390545428.0,,,19.383,1131009682.0,,,133983672.0,,,,139330591.0,,2.3878,2969901751.0,551551202.0,,,,6.258894,1.0,0.0,3.0,15.250226,687.744011,-16.709774000000003,5835065203.0,,3.2729,4.1094,732509114.0,4257038214.0,554627349.0,-13.3793,37.0,10.0,False,False,,,,15.2502,2024,True,False,False,True,yfinance_pilot
ODAS,ODAS,2023,,,False,31.96,7781980367.0,,1676946993.0,,15.6091,,16977427728.0,,,23.6848,2544541782.0,,,1643626101.0,,,,5496402341.0,,51.1609,24792439233.0,1589710234.0,,,,8.25,1.0,-26.666667,4.0,-26.666667,515.671642,-58.626667,10743366289.0,,16.8734,32.3748,5266992559.0,32574419600.0,2514987808.0,-26.9091,40.0,2.5,False,False,,,,-26.6667,2024,True,False,False,True,yfinance_pilot
OTKAR,OTKAR,2023,,,False,31.96,34793354000.0,,3525346000.0,,8.9641,,11987984000.0,,,23.1538,9105755000.0,,,4726230000.0,,13205527000.0,,2841321000.0,,7.2248,12107654000.0,2209450000.0,,,,419.671234,1.0,0.0,4.0,104.961464,528.239413,73.001464,39327185000.0,,6.0581,23.7014,30186794000.0,46901008000.0,4606560000.0,15.4475,29.0,30.0,False,False,,,,104.9615,2024,True,False,False,True,yfinance_pilot
OYAKC,OYAKC,2023,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,32616470000.0,2.245142546875693,9034403041.0,-12.17881435726,29.42826563273168,6316518764.6161,62952207000.0,0.6992,5.204040211322213,30.20906127072922,9274105325.0,-8.771722919867184,21.60107654947487,2817506000.0,16910769764.6161,-10594251000.0,-0.7232428666281365,8127896250.0,-6.595613526716291,26.47545043040367,47680815000.0,7710163826.0,-20.4234249453016,0.2686,2.0806,13.565749,1.0,0.0,4.0,163.796413,601.898618,131.836413,30699746814.0,-2.843358548763253,22.97567690673497,30.48020535141569,14527572000.0,80297285000.0,18088898000.0,68.75460574797344,10.0,77.5,False,False,28.94,39.814605747973445,True,152.7001862197393,2024,True,False,True,True,public_40
PASEU,PASEU,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,,2441036711.0,1.762515713844014,85291972.0,-69.3315128585281,12.01260934547371,,3509231734.0,,13.60982571684231,16.11850372307423,114444658.0,-26.96451676198998,35.89757875605284,576638214.0,,687961900.0,7.64164761536178,235746040.0,307.216862353112,33.20271552945709,3023429980.0,79891463.0,-57.38126719034544,,,,,,,,,,710020359.0,25.73359184553655,15.03266006268957,21.44526788156622,1384973020.0,5464466691.0,1056063691.0,124.6200607902735,2.0,97.5,True,True,28.94,95.6800607902735,True,69.73758042123221,2024,True,False,True,True,public_40
PETKM,PETKM,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,30835350000.0,0.5605728391280381,-2372798000.0,10.33073241836171,-3.900978176324827,92679200465.6,63962607000.0,,33.97639466005374,-3.45339747303963,-2328282000.0,7.193859483812521,57.73354863939424,32362396000.0,46151421465.6,46527779000.0,2.791092340904628,7389998000.0,36.37131488871179,12.22674297479947,120496510000.0,-6631059000.0,-1.794588086708604,0.7215,6.2451,18.209999,1.0,-8.767536,4.0,-8.767536,133.461526,-40.727536,60441264000.0,-12.05477756044882,7.714743653718616,14.4511019261525,55006857000.0,151331860000.0,-24171507000.0,-0.6040637012630299,33.0,20.0,False,False,28.94,-29.54406370126303,False,-10.90998043052838,2024,True,False,True,True,public_40
PGSUS,PGSUS,2023,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,90234819051.0,1.025165209759327,20890526646.0,16.78114508964414,29.61870552333761,174952424098.217,116853871107.0,8.3747,56.85101508601036,23.84522011820533,16818398963.0,5.054118977448702,71.51074411297557,205294556815.0,13594333286.217,161358090812.0,4.349742212839163,20907501797.0,3.498425767369621,29.64277298737062,319933391626.0,13087349012.0,-43.73327841778256,0.1163,0.6502,132.887314,1.0,0.0,4.0,35.312496,664.567371,3.352496000000002,70531531601.0,37.83230006279612,10.35255059831216,38.2436674884486,88019782755.0,410168210677.0,2215036296.0,60.28294077808715,14.0,67.5,False,False,28.94,31.34294077808715,True,28.89427740058196,2024,True,False,True,True,public_40
PRKME,PRKME,2023,,,False,31.96,611508842.0,,98216580.0,,17.1147,,3974472946.0,,,38.0778,218517778.0,,,222420141.0,,,,487960698.0,,85.0295,3837685906.0,84666458.0,,,,17.996992,1.0,-22.086326,4.0,-22.086326,217.444721,-54.046326,573872450.0,,10.9674,12.2774,252301661.0,4449194748.0,359207181.0,28.9104,26.0,37.5,False,False,,,,-22.0863,2024,True,False,False,True,yfinance_pilot
RGYAS,RGYAS,2023,,,False,,3701254000.0,,4392511000.0,,60.7146,,80409529000.0,,,63.2385,4575108000.0,,,32830086000.0,,24926645000.0,,26399243000.0,,364.8984,117206829000.0,4375201000.0,,,,,,,,,,,7234684000.0,,21.8341,32.831,7668468000.0,120908083000.0,-3967214000.0,,,,,,,,,,2024,False,True,False,True,yfinance_pilot
SAHOL,SAHOL,2023,,,False,31.96,,,,,,,318633288000.0,,,,,,,,,,,22273810000.0,,4.2548,,,,,,55.541386,1.0,0.0,4.0,40.301389,399.406203,8.341389,523497276000.0,,0.7037,6.9904,,3165265998000.0,,64.0394,11.0,75.0,False,False,,,,40.3014,2024,True,False,False,True,yfinance_pilot
SASA,SASA,2023,,"BIST GERİ ALIM (XUGRA), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,29764003000.0,0.440977983105229,7183521000.0,-36.1765306482191,15.50957232633167,145786270884.9005,154302052000.0,20.2945,38.28726296937282,18.79527106997902,8705348000.0,-68.43844594308584,51.86680882749239,98775585000.0,24123096884.9005,121663174000.0,18.61610540302832,18192162000.0,36.37131488871179,39.27776536204776,290809074000.0,6007870000.0,-86.00212771280404,0.1563,1.326,4.555,1.0,-22.840748,4.0,-22.840748,221.192877,-54.800748,46316693000.0,-16.46670886468292,11.98464706072198,27.62885777514499,67495440000.0,320573077000.0,-37731437000.0,-10.7456140350877,35.0,15.0,False,False,28.94,-39.6856140350877,False,-22.18430034129693,2024,True,False,True,True,public_40
SELEC,SELEC,2023,,,False,31.96,55030056904.0,,7289687150.0,,5.1669,,21746228174.0,,,9.3778,13230775897.0,,,1447140232.0,,,,322272876.0,,0.2284,9623460654.0,6686883653.0,,,,60.633579,1.0,0.0,4.0,53.232128,446.827012,21.272128000000002,141085577426.0,,0.4985,1.482,41460095920.0,64653517558.0,13569960984.0,30.4578,24.0,42.5,False,False,,,,53.2321,2024,True,False,False,True,yfinance_pilot
SISE,SISE,2023,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,141493818000.0,1.259895435151324,25989649000.0,32.94615882172624,17.09912578009153,254850491203.532,242571375000.0,9.8058,31.94177622544928,27.60643852787815,41938222000.0,12.68328123076104,46.88462560953898,125367407000.0,134077265203.532,120773226000.0,6.413439282623113,17121367000.0,50.25230579952713,11.26450025777988,365438689000.0,15718429000.0,-1.794588086708604,0.5527,7.831,43.770126,1.0,0.0,4.0,8.52225,254.993233,-23.43775,151994022000.0,-7.572163029310458,5.879351204820335,12.02722239967749,112306001000.0,506932507000.0,29187817000.0,-8.14163283716735,34.0,17.5,False,False,28.94,-37.08163283716735,False,4.304869442484133,2024,True,False,True,True,public_40
SKBNK,SKBNK,2023,,,False,31.96,,,,,,,11144945000.0,,,,,,,,,,,2970587000.0,,31.1388,,,,,,4.196947,1.0,0.0,4.0,43.125816,333.628484,11.165816,9539831000.0,,3.2737,26.6541,,90741896000.0,,11.3327,30.0,27.500000000000004,False,False,,,,43.1258,2024,True,False,False,True,yfinance_pilot
SMRTG,SMRTG,2023,,,False,31.96,10286230998.0,,1908995286.0,,16.3372,,3065140922.0,,,22.825,2667087912.0,,,2926265473.0,,4045749628.0,,1476970648.0,,12.6399,4946727709.0,1883986563.0,,,,18.416666,1.0,0.0,2.0,25.381086,,-6.578914000000001,11684945071.0,,9.6959,48.1861,9233794679.0,15232958707.0,1052436319.0,-26.4434,39.0,5.0,False,False,,,,25.3811,2024,True,False,False,True,yfinance_pilot
SOKM,SOKM,2023,,,False,31.96,36698856591.0,,4484214798.0,,2.3216,,28963648117.0,,,19.6714,37996313185.0,,,12546345308.0,,,,6135447873.0,,3.1764,40284664060.0,-2246745001.0,,,,51.590439,1.0,0.0,4.0,94.839818,328.616901,62.87981799999999,193155221661.0,,7.9698,21.1833,35473527226.0,76983520651.0,1225329365.0,-20.1402,38.0,7.5,False,False,,,,94.8398,2024,True,False,False,True,yfinance_pilot
TAVHL,TAVHL,2023,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,38208657000.0,0.7831278730643036,10189351000.0,15.45370882081574,29.5917604553855,126933502375.0,77122493000.0,12.4575,41.69603208434764,38.59555587669388,13289634000.0,18.10960866378882,68.3978096745024,119625419000.0,39052734375.0,87880768000.0,3.404189463877771,7530074000.0,36.37131488871179,21.86872804944363,208020317000.0,6502355000.0,-13.74530205691223,0.5064,5.1862,107.5,1.0,0.0,4.0,14.973262,228.746167,-16.986738000000003,34433068000.0,27.5773157445726,4.86354232462573,16.38082266989601,48789806000.0,246228974000.0,-10581149000.0,154.8837209302326,1.0,100.0,True,True,28.94,125.94372093023262,True,12.03751954142783,2024,True,False,True,True,public_40
TBORG,TBORG,2023,,,False,31.96,16611425000.0,,3427121000.0,,13.8464,,14816522000.0,,,40.385,9995729000.0,,,442387000.0,,,,1489175000.0,,6.0166,11232433000.0,2263593000.0,,,,67.480446,1.0,0.0,4.0,90.259747,322.798209,58.299747,24751075000.0,,5.3483,10.0508,12584949000.0,27843858000.0,4026476000.0,104.7152,6.0,87.5,False,True,,,,90.2597,2024,True,False,False,True,yfinance_pilot
TCELL,TCELL,2023,,"BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,156628647000.0,1.702662888620426,57064897000.0,13.34124300256748,55.42283963755796,129951616200.0,259333069000.0,2.2773,31.69351508073854,22.04500381550494,22698149000.0,26.95675700175241,48.19273991282052,149249359000.0,115063313200.0,14888303000.0,0.1419735100634885,12553996000.0,-42.82623661516906,12.19275147589496,343944185000.0,23597752000.0,58.38199528363608,0.4437,9.1655,52.301506,1.0,0.0,4.0,50.944419,220.029129,18.984419000000003,102962781000.0,10.68517959041351,5.080875449607941,10.26930059177579,91990404000.0,500572832000.0,64638243000.0,70.59273422562143,9.0,80.0,False,True,28.94,41.65273422562143,True,42.58451472191928,2024,True,False,True,True,public_40
THYAO,THYAO,2023,,"BIST GERİ ALIM (XUGRA), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,31.96,485646000000.0,0.9744707235000571,119899000.0,109.117733844792,23.77071281012217,838569693600.0,966388000000.0,,37.71744917709785,23.68090277915456,119446000.0,83.85474384110476,55.22019357442635,693301000000.0,308175693600.0,530394000000.0,3.132661197441395,163003000.0,36.37131488871179,32.31634542563611,1672387000000.0,71425000.0,-1.794588086708604,0.3189,,223.31572,1.0,0.0,4.0,62.24273,1041.858082,30.28273,504398000.0,45.97820181991036,15.52274993310104,35.64800538865452,498369000000.0,2158033000000.0,-12723000000.0,22.91983878190776,23.0,45.0,False,False,28.94,-6.020161218092241,False,55.72913034381759,2024,True,False,True,True,public_40
TOASO,TOASO,2023,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,31.96,120393022000.0,1.700691465795806,17946019000.0,-17.69419066688774,14.06416799241385,118507751500.0,60031247000.0,6.6036,30.92882730147747,18.14978409260116,23159306000.0,17.85178859832132,65.404684231778,42702328000.0,84977363500.0,33530388000.0,3.353841709705303,15083439000.0,22.23247093443918,11.8207843198721,53131184000.0,14008004000.0,-33.18688181887259,1.4156,5.6338,169.954727,1.0,0.0,4.0,31.03119,211.603447,-0.928810000000002,127601000000.0,96.28477451330848,19.17370998964691,40.89915710545976,70790631000.0,173524206000.0,49602391000.0,5.322838113062161,32.0,22.5,False,False,28.94,-23.61716188693784,False,26.15972222222223,2024,True,False,True,True,public_40
