model,year,ticker,full_descending_rank,times_drawn,bootstrap_draws,top_k,top_k_membership_frequency,rank_p2_5,rank_median,rank_p97_5,status
baseline_equal_weight,2023,AEFES,48,1278,2000,10,0.0,26.0,31.0,36.0,complete
baseline_equal_weight,2023,AGESA,67,1300,2000,10,0.0,37.0,43.0,48.0,complete
baseline_equal_weight,2023,AGHOL,13,1262,2000,10,0.8700475436,6.0,9.0,12.0,complete
baseline_equal_weight,2023,AKBNK,17,1311,2000,10,0.3447749809,8.0,11.0,14.25,complete
baseline_equal_weight,2023,AKENR,65,1255,2000,10,0.0,36.0,42.0,47.0,complete
baseline_equal_weight,2023,AKSA,50,1277,2000,10,0.0,27.0,32.0,37.0,complete
baseline_equal_weight,2023,AKSEN,27,1255,2000,10,0.0023904382,13.0,18.0,22.0,complete
baseline_equal_weight,2023,ALARK,32,1281,2000,10,0.0,16.0,21.0,25.0,complete
baseline_equal_weight,2023,ALBRK,69,1271,2000,10,0.0,38.0,44.0,49.0,complete
baseline_equal_weight,2023,ANHYT,64,1264,2000,10,0.0,36.0,41.0,46.0,complete
baseline_equal_weight,2023,ARCLK,16,1244,2000,10,0.4967845659,7.0,11.0,14.0,complete
baseline_equal_weight,2023,ASELS,7,1281,2000,10,1.0,3.0,5.0,7.0,complete
baseline_equal_weight,2023,ASTOR,46,1273,2000,10,0.0,24.8,30.0,34.2,complete
baseline_equal_weight,2023,BERA,68,1243,2000,10,0.0,38.0,43.0,49.0,complete
baseline_equal_weight,2023,BIMAS,22,1243,2000,10,0.0297666935,10.0,14.0,18.0,complete
baseline_equal_weight,2023,BRSAN,38,1283,2000,10,0.0,19.0,24.0,29.0,complete
baseline_equal_weight,2023,BTCIM,75,1279,2000,10,0.0,42.0,48.0,53.0,complete
baseline_equal_weight,2023,CANTE,62,1282,2000,10,0.0,34.0,40.0,45.0,complete
baseline_equal_weight,2023,CCOLA,25,1282,2000,10,0.0070202808,12.0,16.0,20.0,complete
baseline_equal_weight,2023,CEMTS,70,1252,2000,10,0.0,39.0,45.0,50.0,complete
baseline_equal_weight,2023,CIMSA,47,1246,2000,10,0.0,25.0,30.0,35.0,complete
baseline_equal_weight,2023,DEVA,71,1256,2000,10,0.0,40.0,45.0,51.0,complete
baseline_equal_weight,2023,DOAS,19,1272,2000,10,0.1588050314,8.775,12.0,16.0,complete
baseline_equal_weight,2023,DOHOL,57,1233,2000,10,0.0,31.0,37.0,42.0,complete
baseline_equal_weight,2023,DSTKF,24,1258,2000,10,0.0079491256,11.0,16.0,19.575,complete
baseline_equal_weight,2023,EGEEN,60,1264,2000,10,0.0,33.0,38.0,44.0,complete
baseline_equal_weight,2023,EKGYO,43,1250,2000,10,0.0,23.0,28.0,33.0,complete
baseline_equal_weight,2023,ENJSA,23,1278,2000,10,0.0250391236,10.925,15.0,19.0,complete
baseline_equal_weight,2023,ENKAI,20,1251,2000,10,0.1007194245,9.0,13.0,17.0,complete
baseline_equal_weight,2023,EREGL,11,1291,2000,10,0.99535244,4.0,7.0,10.0,complete
baseline_equal_weight,2023,FROTO,14,1254,2000,10,0.7567783094,6.0,9.0,12.0,complete
baseline_equal_weight,2023,GARAN,18,1272,2000,10,0.2389937107,8.0,12.0,15.0,complete
baseline_equal_weight,2023,GUBRF,34,1257,2000,10,0.0,17.0,22.0,27.0,complete
baseline_equal_weight,2023,HALKB,36,1258,2000,10,0.0,19.0,23.0,28.0,complete
baseline_equal_weight,2023,HEKTS,29,1295,2000,10,0.0007722008,14.0,19.0,23.0,complete
baseline_equal_weight,2023,ISCTR,4,1251,2000,10,1.0,1.0,3.0,4.0,complete
baseline_equal_weight,2023,ISGYO,49,1257,2000,10,0.0,26.0,31.0,37.0,complete
baseline_equal_weight,2023,KCHOL,2,1255,2000,10,1.0,1.0,2.0,2.0,complete
baseline_equal_weight,2023,KONTR,35,1257,2000,10,0.0,18.0,23.0,27.0,complete
baseline_equal_weight,2023,KRDMD,59,1293,2000,10,0.0,32.3,38.0,43.0,complete
baseline_equal_weight,2023,KRVGD,78,1260,2000,10,0.0,44.0,50.0,55.0,complete
baseline_equal_weight,2023,KUYAS,53,1308,2000,10,0.0,29.0,34.0,39.0,complete
baseline_equal_weight,2023,LOGO,74,1274,2000,10,0.0,42.0,47.0,53.0,complete
baseline_equal_weight,2023,MAVI,55,1271,2000,10,0.0,30.0,35.0,41.0,complete
baseline_equal_weight,2023,MGROS,28,1258,2000,10,0.0007949126,14.0,18.0,22.0,complete
baseline_equal_weight,2023,MIATK,72,1276,2000,10,0.0,40.0,46.0,51.0,complete
baseline_equal_weight,2023,MPARK,45,1329,2000,10,0.0,24.0,29.0,34.0,complete
baseline_equal_weight,2023,NETAS,80,1268,2000,10,0.0,45.0,51.0,56.0,complete
baseline_equal_weight,2023,NTGAZ,63,1257,2000,10,0.0,35.0,40.0,45.6,complete
baseline_equal_weight,2023,ODAS,44,1265,2000,10,0.0,23.0,28.0,33.0,complete
baseline_equal_weight,2023,OTKAR,51,1277,2000,10,0.0,28.0,33.0,38.0,complete
baseline_equal_weight,2023,OYAKC,56,1253,2000,10,0.0,31.0,36.0,41.0,complete
baseline_equal_weight,2023,PASEU,73,1272,2000,10,0.0,41.0,47.0,52.0,complete
baseline_equal_weight,2023,PETKM,31,1312,2000,10,0.0007621951,15.0,20.0,24.0,complete
baseline_equal_weight,2023,PGSUS,8,1307,2000,10,1.0,3.0,5.0,8.0,complete
baseline_equal_weight,2023,PRKME,76,1275,2000,10,0.0,43.0,49.0,54.0,complete
baseline_equal_weight,2023,SAHOL,12,1308,2000,10,0.9587155963,5.0,8.0,11.0,complete
baseline_equal_weight,2023,SASA,21,1275,2000,10,0.0588235294,10.0,14.0,17.0,complete
baseline_equal_weight,2023,SELEC,58,1266,2000,10,0.0,32.0,37.0,42.375,complete
baseline_equal_weight,2023,SISE,1,1236,2000,10,1.0,1.0,1.0,1.0,complete
baseline_equal_weight,2023,SKBNK,61,1248,2000,10,0.0,33.0,39.0,44.0,complete
baseline_equal_weight,2023,SMRTG,79,1246,2000,10,0.0,45.0,50.0,55.0,complete
baseline_equal_weight,2023,SOKM,54,1262,2000,10,0.0,29.0,35.0,40.0,complete
baseline_equal_weight,2023,TAVHL,15,1254,2000,10,0.6307814992,7.0,10.0,13.0,complete
baseline_equal_weight,2023,TBORG,66,1271,2000,10,0.0,37.0,42.0,48.0,complete
baseline_equal_weight,2023,TCELL,10,1284,2000,10,1.0,4.0,7.0,9.0,complete
baseline_equal_weight,2023,THYAO,6,1272,2000,10,1.0,2.0,4.0,6.0,complete
baseline_equal_weight,2023,TOASO,9,1283,2000,10,1.0,3.0,6.0,8.0,complete
baseline_equal_weight,2023,TRALT,37,1266,2000,10,0.0,19.0,24.0,28.0,complete
baseline_equal_weight,2023,TRMET,39,1293,2000,10,0.0,20.0,25.0,30.0,complete
baseline_equal_weight,2023,TSKB,40,1226,2000,10,0.0,21.0,26.0,31.0,complete
baseline_equal_weight,2023,TTKOM,3,1281,2000,10,1.0,1.0,2.0,3.0,complete
baseline_equal_weight,2023,TUPRS,30,1293,2000,10,0.0,15.0,19.0,24.0,complete
baseline_equal_weight,2023,TURSG,42,1289,2000,10,0.0,22.0,27.0,32.0,complete
baseline_equal_weight,2023,ULKER,41,1239,2000,10,0.0,21.0,26.0,31.0,complete
baseline_equal_weight,2023,ULUSE,77,1285,2000,10,0.0,44.0,49.0,54.0,complete
baseline_equal_weight,2023,VAKBN,26,1287,2000,10,0.0046620047,12.0,17.0,21.0,complete
baseline_equal_weight,2023,VESTL,52,1262,2000,10,0.0,28.0,33.0,39.0,complete
baseline_equal_weight,2023,YKBNK,5,1296,2000,10,1.0,2.0,4.0,5.0,complete
baseline_equal_weight,2023,ZOREN,33,1290,2000,10,0.0,17.0,21.0,26.0,complete
baseline_equal_weight,2024,AEFES,29,1262,2000,10,0.0,14.0,19.0,23.0,complete
baseline_equal_weight,2024,AGESA,44,1262,2000,10,0.0,23.0,28.0,34.0,complete
baseline_equal_weight,2024,AGHOL,4,1270,2000,10,1.0,1.0,3.0,4.0,complete
baseline_equal_weight,2024,AKBNK,3,1271,2000,10,1.0,1.0,2.0,3.0,complete
baseline_equal_weight,2024,AKENR,70,1296,2000,10,0.0,39.0,45.0,51.0,complete
baseline_equal_weight,2024,AKSA,65,1288,2000,10,0.0,36.0,42.0,47.0,complete
baseline_equal_weight,2024,AKSEN,41,1281,2000,10,0.0,21.0,26.0,32.0,complete
baseline_equal_weight,2024,ALARK,50,1280,2000,10,0.0,27.0,32.0,38.0,complete
baseline_equal_weight,2024,ALBRK,57,1252,2000,10,0.0,31.0,37.0,42.0,complete
baseline_equal_weight,2024,ANHYT,35,1270,2000,10,0.0,18.0,22.0,27.0,complete
baseline_equal_weight,2024,ARCLK,17,1299,2000,10,0.377213241,8.0,11.0,14.0,complete
baseline_equal_weight,2024,ASELS,10,1247,2000,10,1.0,4.0,7.0,9.0,complete
baseline_equal_weight,2024,ASTOR,32,1268,2000,10,0.0,16.0,21.0,25.0,complete
baseline_equal_weight,2024,BERA,68,1287,2000,10,0.0,38.0,43.0,49.0,complete
baseline_equal_weight,2024,BIMAS,15,1233,2000,10,0.6618004866,7.0,10.0,13.0,complete
baseline_equal_weight,2024,BRSAN,16,1251,2000,10,0.5083932854,7.0,10.0,14.0,complete
baseline_equal_weight,2024,BTCIM,69,1232,2000,10,0.0,38.775,44.0,50.0,complete
baseline_equal_weight,2024,CANTE,77,1251,2000,10,0.0,44.0,49.0,55.0,complete
baseline_equal_weight,2024,CCOLA,7,1250,2000,10,1.0,3.0,5.0,7.0,complete
baseline_equal_weight,2024,CEMTS,79,1256,2000,10,0.0,45.0,50.0,56.0,complete
baseline_equal_weight,2024,CIMSA,34,1244,2000,10,0.0,17.0,22.0,27.0,complete
baseline_equal_weight,2024,DEVA,49,1302,2000,10,0.0,26.0,31.0,37.0,complete
baseline_equal_weight,2024,DOAS,25,1279,2000,10,0.0015637217,12.0,16.0,20.0,complete
baseline_equal_weight,2024,DOHOL,52,1283,2000,10,0.0,28.0,33.0,39.0,complete
baseline_equal_weight,2024,DSTKF,21,1285,2000,10,0.0568093385,10.0,14.0,17.0,complete
baseline_equal_weight,2024,EGEEN,61,1304,2000,10,0.0,34.0,39.0,44.0,complete
baseline_equal_weight,2024,EKGYO,54,1281,2000,10,0.0,29.0,34.0,40.0,complete
baseline_equal_weight,2024,ENJSA,28,1308,2000,10,0.0,14.0,18.0,22.0,complete
baseline_equal_weight,2024,ENKAI,24,1225,2000,10,0.0081632653,12.0,15.0,20.0,complete
baseline_equal_weight,2024,EREGL,26,1297,2000,10,0.00154202,13.0,17.0,21.0,complete
baseline_equal_weight,2024,FROTO,13,1270,2000,10,0.8771653543,6.0,9.0,11.0,complete
baseline_equal_weight,2024,GARAN,1,1293,2000,10,1.0,1.0,1.0,1.0,complete
baseline_equal_weight,2024,GUBRF,60,1244,2000,10,0.0,33.0,38.0,44.0,complete
baseline_equal_weight,2024,HALKB,47,1317,2000,10,0.0,25.0,30.0,36.0,complete
baseline_equal_weight,2024,HEKTS,72,1289,2000,10,0.0,40.0,46.0,52.0,complete
baseline_equal_weight,2024,ISCTR,6,1282,2000,10,1.0,2.0,4.0,6.0,complete
baseline_equal_weight,2024,ISGYO,43,1280,2000,10,0.0,23.0,27.0,33.0,complete
baseline_equal_weight,2024,KCHOL,2,1263,2000,10,1.0,1.0,2.0,2.0,complete
baseline_equal_weight,2024,KONTR,45,1276,2000,10,0.0,24.0,29.0,34.0,complete
baseline_equal_weight,2024,KRDMD,62,1277,2000,10,0.0,34.0,40.0,45.0,complete
baseline_equal_weight,2024,KRVGD,76,1261,2000,10,0.0,43.0,48.0,54.0,complete
baseline_equal_weight,2024,KUYAS,63,1226,2000,10,0.0,35.0,40.0,46.0,complete
baseline_equal_weight,2024,LOGO,73,1245,2000,10,0.0,41.0,47.0,52.9,complete
baseline_equal_weight,2024,MAVI,58,1284,2000,10,0.0,32.0,37.0,43.0,complete
baseline_equal_weight,2024,MGROS,30,1314,2000,10,0.0,15.0,19.0,24.0,complete
baseline_equal_weight,2024,MIATK,55,1253,2000,10,0.0,30.0,35.0,41.0,complete
baseline_equal_weight,2024,MPARK,33,1301,2000,10,0.0,17.0,21.0,26.0,complete
baseline_equal_weight,2024,NETAS,78,1228,2000,10,0.0,44.0,50.0,55.0,complete
baseline_equal_weight,2024,NTGAZ,75,1223,2000,10,0.0,43.0,48.0,54.0,complete
baseline_equal_weight,2024,ODAS,64,1284,2000,10,0.0,36.0,41.0,47.0,complete
baseline_equal_weight,2024,OTKAR,37,1275,2000,10,0.0,19.0,24.0,29.0,complete
baseline_equal_weight,2024,OYAKC,40,1300,2000,10,0.0,21.0,26.0,31.0,complete
baseline_equal_weight,2024,PASEU,71,1272,2000,10,0.0,40.0,45.0,51.0,complete
baseline_equal_weight,2024,PETKM,59,1269,2000,10,0.0,32.0,38.0,43.0,complete
baseline_equal_weight,2024,PGSUS,11,1269,2000,10,0.9929078014,4.7,7.0,10.0,complete
baseline_equal_weight,2024,PRKME,74,1227,2000,10,0.0,42.0,47.0,53.0,complete
baseline_equal_weight,2024,SAHOL,22,1268,2000,10,0.0276025237,10.0,14.0,18.0,complete
baseline_equal_weight,2024,SASA,39,1267,2000,10,0.0,20.0,25.0,30.0,complete
baseline_equal_weight,2024,SELEC,53,1218,2000,10,0.0,29.0,34.0,39.0,complete
baseline_equal_weight,2024,SISE,8,1278,2000,10,1.0,3.0,5.0,8.0,complete
baseline_equal_weight,2024,SKBNK,46,1276,2000,10,0.0,24.0,29.0,35.0,complete
baseline_equal_weight,2024,SMRTG,66,1231,2000,10,0.0,37.0,42.0,48.0,complete
baseline_equal_weight,2024,SOKM,36,1258,2000,10,0.0,19.0,23.0,28.0,complete
baseline_equal_weight,2024,TAVHL,20,1274,2000,10,0.0926216641,9.0,13.0,17.0,complete
baseline_equal_weight,2024,TBORG,48,1260,2000,10,0.0,26.0,31.0,36.0,complete
baseline_equal_weight,2024,TCELL,12,1270,2000,10,0.9653543307,5.0,8.0,11.0,complete
baseline_equal_weight,2024,THYAO,9,1287,2000,10,1.0,3.0,6.0,8.0,complete
baseline_equal_weight,2024,TOASO,14,1263,2000,10,0.7735550277,6.0,9.0,12.0,complete
baseline_equal_weight,2024,TRALT,51,1272,2000,10,0.0,28.0,33.0,38.0,complete
baseline_equal_weight,2024,TRMET,67,1269,2000,10,0.0,37.0,43.0,49.0,complete
baseline_equal_weight,2024,TSKB,38,1283,2000,10,0.0,20.0,24.0,29.0,complete
baseline_equal_weight,2024,TTKOM,18,1306,2000,10,0.2442572741,8.0,12.0,15.0,complete
baseline_equal_weight,2024,TUPRS,19,1295,2000,10,0.1644787645,9.0,12.0,16.0,complete
baseline_equal_weight,2024,TURSG,27,1271,2000,10,0.0,13.0,17.0,22.0,complete
baseline_equal_weight,2024,ULKER,23,1246,2000,10,0.0112359551,11.0,15.0,19.0,complete
baseline_equal_weight,2024,ULUSE,80,1272,2000,10,0.0,46.0,51.0,57.0,complete
baseline_equal_weight,2024,VAKBN,31,1234,2000,10,0.0,16.0,20.0,24.175,complete
baseline_equal_weight,2024,VESTL,56,1267,2000,10,0.0,31.0,36.0,41.0,complete
baseline_equal_weight,2024,YKBNK,5,1254,2000,10,1.0,2.0,4.0,5.0,complete
baseline_equal_weight,2024,ZOREN,42,1241,2000,10,0.0,22.0,27.0,32.0,complete
baseline_equal_weight,2025,AEFES,28,1293,2000,10,0.0007733952,13.3,18.0,22.0,complete
baseline_equal_weight,2025,AGESA,22,1288,2000,10,0.0395962733,10.0,14.0,18.0,complete
baseline_equal_weight,2025,AGHOL,6,1246,2000,10,1.0,2.0,4.0,6.0,complete
baseline_equal_weight,2025,AKBNK,2,1252,2000,10,1.0,1.0,2.0,2.0,complete
baseline_equal_weight,2025,AKENR,68,1313,2000,10,0.0,38.0,43.0,49.0,complete
baseline_equal_weight,2025,AKSA,50,1319,2000,10,0.0,26.0,32.0,37.05,complete
baseline_equal_weight,2025,AKSEN,48,1295,2000,10,0.0,25.0,31.0,36.0,complete
baseline_equal_weight,2025,ALARK,58,1267,2000,10,0.0,32.0,37.0,42.35,complete
baseline_equal_weight,2025,ALBRK,33,1270,2000,10,0.0,16.725,21.0,26.0,complete
baseline_equal_weight,2025,ANHYT,16,1318,2000,10,0.4863429439,7.0,11.0,14.0,complete
baseline_equal_weight,2025,ARCLK,18,1259,2000,10,0.2613185068,8.0,12.0,15.0,complete
baseline_equal_weight,2025,ASELS,3,1242,2000,10,1.0,1.0,2.0,3.0,complete
baseline_equal_weight,2025,ASTOR,44,1299,2000,10,0.0,23.0,28.0,33.0,complete
baseline_equal_weight,2025,BERA,59,1232,2000,10,0.0,32.0,38.0,43.0,complete
baseline_equal_weight,2025,BIMAS,14,1245,2000,10,0.7678714859,6.0,9.0,12.0,complete
baseline_equal_weight,2025,BRSAN,53,1273,2000,10,0.0,29.0,34.0,39.0,complete
baseline_equal_weight,2025,BTCIM,72,1249,2000,10,0.0,40.0,46.0,51.0,complete
baseline_equal_weight,2025,CANTE,80,1273,2000,10,0.0,46.0,51.0,56.0,complete
baseline_equal_weight,2025,CCOLA,29,1226,2000,10,0.0,14.0,19.0,23.0,complete
baseline_equal_weight,2025,CEMTS,78,1313,2000,10,0.0,44.0,50.0,55.0,complete
baseline_equal_weight,2025,CIMSA,43,1269,2000,10,0.0,22.0,27.0,33.0,complete
baseline_equal_weight,2025,DEVA,57,1294,2000,10,0.0,31.325,36.0,42.0,complete
baseline_equal_weight,2025,DOAS,45,1236,2000,10,0.0,24.0,29.0,34.0,complete
baseline_equal_weight,2025,DOHOL,41,1253,2000,10,0.0,21.0,26.0,31.0,complete
baseline_equal_weight,2025,DSTKF,38,1259,2000,10,0.0,19.0,24.0,29.0,complete
baseline_equal_weight,2025,EKGYO,20,1289,2000,10,0.093871218,9.0,13.0,17.0,complete
baseline_equal_weight,2025,ENJSA,36,1266,2000,10,0.0,18.0,23.0,28.0,complete
baseline_equal_weight,2025,ENKAI,17,1262,2000,10,0.3423137876,7.0,11.0,14.475,complete
baseline_equal_weight,2025,EREGL,9,1278,2000,10,1.0,3.0,6.0,8.0,complete
baseline_equal_weight,2025,FROTO,10,1283,2000,10,1.0,4.0,7.0,9.0,complete
baseline_equal_weight,2025,GARAN,1,1309,2000,10,1.0,1.0,1.0,1.0,complete
baseline_equal_weight,2025,GUBRF,47,1248,2000,10,0.0,25.0,30.0,35.0,complete
baseline_equal_weight,2025,HALKB,30,1260,2000,10,0.0,15.0,19.0,24.0,complete
baseline_equal_weight,2025,HEKTS,77,1253,2000,10,0.0,44.0,49.0,54.0,complete
baseline_equal_weight,2025,ISCTR,12,1238,2000,10,0.9636510501,5.0,8.0,11.0,complete
baseline_equal_weight,2025,ISGYO,55,1262,2000,10,0.0,30.0,35.0,41.0,complete
baseline_equal_weight,2025,KCHOL,15,1302,2000,10,0.6305683564,7.0,10.0,13.0,complete
baseline_equal_weight,2025,KONTR,64,1268,2000,10,0.0,35.0,41.0,47.0,complete
baseline_equal_weight,2025,KRDMD,56,1228,2000,10,0.0,31.0,36.0,41.0,complete
baseline_equal_weight,2025,KRVGD,75,1284,2000,10,0.0,42.0,48.0,53.0,complete
baseline_equal_weight,2025,KUYAS,66,1271,2000,10,0.0,37.0,42.0,47.0,complete
baseline_equal_weight,2025,LOGO,52,1266,2000,10,0.0,28.0,33.0,39.0,complete
baseline_equal_weight,2025,MAVI,51,1278,2000,10,0.0,27.0,33.0,38.0,complete
baseline_equal_weight,2025,MGROS,31,1253,2000,10,0.0,15.0,20.0,24.0,complete
baseline_equal_weight,2025,MIATK,61,1272,2000,10,0.0,34.0,39.0,44.0,complete
baseline_equal_weight,2025,MPARK,26,1263,2000,10,0.0015835313,12.0,17.0,21.0,complete
baseline_equal_weight,2025,NETAS,74,1280,2000,10,0.0,41.975,47.0,53.0,complete
baseline_equal_weight,2025,NTGAZ,73,1276,2000,10,0.0,41.0,47.0,52.0,complete
baseline_equal_weight,2025,ODAS,76,1254,2000,10,0.0,43.0,48.0,54.0,complete
baseline_equal_weight,2025,OTKAR,60,1274,2000,10,0.0,33.0,38.0,44.0,complete
baseline_equal_weight,2025,OYAKC,35,1262,2000,10,0.0,17.525,22.0,27.0,complete
baseline_equal_weight,2025,PASEU,69,1257,2000,10,0.0,38.4,44.0,50.0,complete
baseline_equal_weight,2025,PETKM,67,1265,2000,10,0.0,37.0,43.0,48.0,complete
baseline_equal_weight,2025,PGSUS,7,1281,2000,10,1.0,2.0,5.0,7.0,complete
baseline_equal_weight,2025,PRKME,70,1241,2000,10,0.0,39.0,45.0,50.0,complete
baseline_equal_weight,2025,RGYAS,34,1251,2000,10,0.0,17.0,22.0,27.0,complete
baseline_equal_weight,2025,SAHOL,37,1301,2000,10,0.0,19.0,24.0,29.0,complete
baseline_equal_weight,2025,SASA,40,1267,2000,10,0.0,20.65,26.0,31.0,complete
baseline_equal_weight,2025,SELEC,42,1263,2000,10,0.0,22.0,27.0,32.0,complete
baseline_equal_weight,2025,SISE,23,1255,2000,10,0.022310757,11.0,15.0,19.0,complete
baseline_equal_weight,2025,SKBNK,49,1292,2000,10,0.0,26.0,31.0,37.0,complete
baseline_equal_weight,2025,SMRTG,71,1252,2000,10,0.0,40.0,45.0,51.0,complete
baseline_equal_weight,2025,SOKM,65,1241,2000,10,0.0,36.0,42.0,47.0,complete
baseline_equal_weight,2025,TAVHL,19,1284,2000,10,0.1565420561,9.0,12.0,16.0,complete
baseline_equal_weight,2025,TBORG,25,1256,2000,10,0.0047770701,12.0,16.0,20.0,complete
baseline_equal_weight,2025,TCELL,4,1238,2000,10,1.0,1.0,3.0,4.0,complete
baseline_equal_weight,2025,THYAO,13,1315,2000,10,0.8844106464,6.0,9.0,11.0,complete
baseline_equal_weight,2025,TOASO,32,1287,2000,10,0.0,16.0,21.0,25.0,complete
baseline_equal_weight,2025,TRALT,54,1309,2000,10,0.0,29.0,34.0,40.0,complete
baseline_equal_weight,2025,TRMET,62,1276,2000,10,0.0,34.0,39.0,45.0,complete
baseline_equal_weight,2025,TSKB,24,1268,2000,10,0.0078864353,11.0,16.0,20.0,complete
baseline_equal_weight,2025,TTKOM,11,1294,2000,10,0.9945904173,4.0,7.0,10.0,complete
baseline_equal_weight,2025,TUPRS,21,1236,2000,10,0.0590614887,9.0,14.0,17.0,complete
baseline_equal_weight,2025,TURSG,39,1264,2000,10,0.0,20.0,25.0,30.0,complete
baseline_equal_weight,2025,ULKER,27,1276,2000,10,0.0,13.0,17.0,22.0,complete
baseline_equal_weight,2025,ULUSE,79,1265,2000,10,0.0,45.0,50.0,56.0,complete
baseline_equal_weight,2025,VAKBN,5,1273,2000,10,1.0,2.0,4.0,5.0,complete
baseline_equal_weight,2025,VESTL,46,1266,2000,10,0.0,24.0,29.0,35.0,complete
baseline_equal_weight,2025,YKBNK,8,1283,2000,10,1.0,3.0,5.0,8.0,complete
baseline_equal_weight,2025,ZOREN,63,1276,2000,10,0.0,35.0,40.0,46.0,complete
baseline_rank_score,2023,AEFES,48,1257,2000,10,0.0,25.0,31.0,35.6,complete
baseline_rank_score,2023,AGESA,67,1271,2000,10,0.0,37.0,43.0,48.0,complete
baseline_rank_score,2023,AGHOL,13,1263,2000,10,0.901821061,5.0,9.0,11.0,complete
baseline_rank_score,2023,AKBNK,17,1226,2000,10,0.3784665579,8.0,11.0,14.0,complete
baseline_rank_score,2023,AKENR,65,1281,2000,10,0.0,36.0,41.0,47.0,complete
baseline_rank_score,2023,AKSA,50,1287,2000,10,0.0,26.0,32.0,37.0,complete
baseline_rank_score,2023,AKSEN,27,1284,2000,10,0.0,13.0,17.0,22.0,complete
baseline_rank_score,2023,ALARK,32,1253,2000,10,0.0,16.0,21.0,25.0,complete
baseline_rank_score,2023,ALBRK,69,1280,2000,10,0.0,38.0,44.0,49.0,complete
baseline_rank_score,2023,ANHYT,64,1298,2000,10,0.0,36.0,41.0,46.0,complete
baseline_rank_score,2023,ARCLK,16,1270,2000,10,0.4858267717,7.0,11.0,14.0,complete
baseline_rank_score,2023,ASELS,7,1276,2000,10,1.0,2.0,5.0,7.0,complete
baseline_rank_score,2023,ASTOR,46,1272,2000,10,0.0,23.0,29.0,34.0,complete
baseline_rank_score,2023,BERA,68,1285,2000,10,0.0,38.0,43.0,49.0,complete
baseline_rank_score,2023,BIMAS,22,1241,2000,10,0.0290088638,10.0,14.0,18.0,complete
baseline_rank_score,2023,BRSAN,38,1277,2000,10,0.0,19.0,24.0,29.0,complete
baseline_rank_score,2023,BTCIM,75,1260,2000,10,0.0,42.0,48.0,53.0,complete
baseline_rank_score,2023,CANTE,62,1302,2000,10,0.0,34.0,40.0,45.0,complete
baseline_rank_score,2023,CCOLA,25,1245,2000,10,0.0024096386,12.0,16.0,20.0,complete
baseline_rank_score,2023,CEMTS,70,1277,2000,10,0.0,39.0,45.0,50.0,complete
baseline_rank_score,2023,CIMSA,47,1268,2000,10,0.0,24.675,30.0,35.0,complete
baseline_rank_score,2023,DEVA,71,1288,2000,10,0.0,39.175,45.0,51.0,complete
baseline_rank_score,2023,DOAS,19,1273,2000,10,0.1665357423,8.0,12.0,16.0,complete
baseline_rank_score,2023,DOHOL,57,1268,2000,10,0.0,31.0,36.0,42.0,complete
baseline_rank_score,2023,DSTKF,24,1261,2000,10,0.013481364,11.0,16.0,19.0,complete
baseline_rank_score,2023,EGEEN,60,1270,2000,10,0.0,33.0,38.0,44.0,complete
baseline_rank_score,2023,EKGYO,43,1291,2000,10,0.0,22.0,28.0,33.0,complete
baseline_rank_score,2023,ENJSA,23,1281,2000,10,0.024980484,11.0,15.0,19.0,complete
baseline_rank_score,2023,ENKAI,20,1254,2000,10,0.1036682616,9.0,13.0,16.0,complete
baseline_rank_score,2023,EREGL,11,1302,2000,10,0.990015361,4.0,7.0,10.0,complete
baseline_rank_score,2023,FROTO,14,1278,2000,10,0.7887323944,6.0,9.0,12.0,complete
baseline_rank_score,2023,GARAN,18,1287,2000,10,0.2447552448,8.0,12.0,15.0,complete
baseline_rank_score,2023,GUBRF,34,1254,2000,10,0.0,17.0,22.0,27.0,complete
baseline_rank_score,2023,HALKB,36,1252,2000,10,0.0,18.0,23.0,28.0,complete
baseline_rank_score,2023,HEKTS,29,1252,2000,10,0.0,14.0,19.0,23.0,complete
baseline_rank_score,2023,ISCTR,4,1305,2000,10,1.0,1.0,3.0,4.0,complete
baseline_rank_score,2023,ISGYO,49,1237,2000,10,0.0,26.0,31.0,36.1,complete
baseline_rank_score,2023,KCHOL,2,1279,2000,10,1.0,1.0,2.0,2.0,complete
baseline_rank_score,2023,KONTR,35,1285,2000,10,0.0,17.0,22.0,27.0,complete
baseline_rank_score,2023,KRDMD,59,1271,2000,10,0.0,32.0,38.0,43.0,complete
baseline_rank_score,2023,KRVGD,78,1255,2000,10,0.0,44.0,50.0,55.0,complete
baseline_rank_score,2023,KUYAS,53,1262,2000,10,0.0,28.0,34.0,39.0,complete
baseline_rank_score,2023,LOGO,74,1255,2000,10,0.0,42.0,47.0,53.0,complete
baseline_rank_score,2023,MAVI,55,1277,2000,10,0.0,30.0,35.0,40.0,complete
baseline_rank_score,2023,MGROS,28,1252,2000,10,0.0,14.0,18.0,22.0,complete
baseline_rank_score,2023,MIATK,72,1280,2000,10,0.0,40.0,46.0,51.0,complete
baseline_rank_score,2023,MPARK,45,1269,2000,10,0.0,23.0,29.0,34.0,complete
baseline_rank_score,2023,NETAS,80,1301,2000,10,0.0,45.0,51.0,56.0,complete
baseline_rank_score,2023,NTGAZ,63,1304,2000,10,0.0,35.0,40.0,45.0,complete
baseline_rank_score,2023,ODAS,44,1236,2000,10,0.0,23.0,28.0,33.0,complete
