model,ticker,year,full_pooled_ic,year_full_ic,year_loo_ic,loo_pooled_ic,delta_pooled_ic,abs_delta_pooled_ic,sign,status
lasso,NETAS,2023,0.0895453259,0.0108066293,-0.0002677767,0.0858538572,-0.0036914687,0.0036914687,negative,complete
lasso,NTGAZ,2023,0.0895453259,0.0108066293,0.0164560968,0.0914284817,0.0018831558,0.0018831558,positive,complete
lasso,ODAS,2023,0.0895453259,0.0108066293,0.0208865844,0.0929053109,0.003359985,0.003359985,positive,complete
lasso,OTKAR,2023,0.0895453259,0.0108066293,0.0308186665,0.0962160049,0.0066706791,0.0066706791,positive,complete
lasso,OYAKC,2023,0.0895453259,0.0108066293,-0.0082767351,0.0831842044,-0.0063611215,0.0063611215,negative,complete
lasso,PASEU,2023,0.0895453259,0.0108066293,0.0084469842,0.0887587775,-0.0007865484,0.0007865484,negative,complete
lasso,PETKM,2023,0.0895453259,0.0108066293,-0.004966041,0.0842877691,-0.0052575568,0.0052575568,negative,complete
lasso,PGSUS,2023,0.0895453259,0.0108066293,0.0114170257,0.0897487914,0.0002034655,0.0002034655,positive,complete
lasso,PRKME,2023,0.0895453259,0.0108066293,0.0307943231,0.0962078905,0.0066625646,0.0066625646,positive,complete
lasso,SAHOL,2023,0.0895453259,0.0108066293,0.0111979357,0.0896757613,0.0001304355,0.0001304355,positive,complete
lasso,SASA,2023,0.0895453259,0.0108066293,0.0346405706,0.097489973,0.0079446471,0.0079446471,positive,complete
lasso,SELEC,2023,0.0895453259,0.0108066293,0.0133158061,0.0903817182,0.0008363923,0.0008363923,positive,complete
lasso,SISE,2023,0.0895453259,0.0108066293,0.0059397746,0.087923041,-0.0016222849,0.0016222849,negative,complete
lasso,SKBNK,2023,0.0895453259,0.0108066293,0.0069135081,0.0882476188,-0.0012977071,0.0012977071,negative,complete
lasso,SMRTG,2023,0.0895453259,0.0108066293,0.0141434796,0.0906576093,0.0011122834,0.0011122834,positive,complete
lasso,SOKM,2023,0.0895453259,0.0108066293,0.0243433385,0.0940575623,0.0045122364,0.0045122364,positive,complete
lasso,TAVHL,2023,0.0895453259,0.0108066293,0.0082523917,0.0886939134,-0.0008514125,0.0008514125,negative,complete
lasso,TBORG,2023,0.0895453259,0.0108066293,0.0156040799,0.0911444761,0.0015991502,0.0015991502,positive,complete
lasso,TCELL,2023,0.0895453259,0.0108066293,0.0108814723,0.0895702735,2.49477e-05,2.49477e-05,positive,complete
lasso,THYAO,2023,0.0895453259,0.0108066293,0.0042357409,0.0873550297,-0.0021902961,0.0021902961,negative,complete
lasso,TOASO,2023,0.0895453259,0.0108066293,0.0105406655,0.0894566713,-8.86546e-05,8.86546e-05,negative,complete
lasso,TRALT,2023,0.0895453259,0.0108066293,0.018987804,0.0922723841,0.0027270582,0.0027270582,positive,complete
lasso,TRMET,2023,0.0895453259,0.0108066293,0.0111979357,0.0896757613,0.0001304355,0.0001304355,positive,complete
lasso,TSKB,2023,0.0895453259,0.0108066293,0.0078142116,0.0885478533,-0.0009974726,0.0009974726,negative,complete
lasso,TTKOM,2023,0.0895453259,0.0108066293,0.0050147277,0.087614692,-0.0019306339,0.0019306339,negative,complete
lasso,TUPRS,2023,0.0895453259,0.0108066293,0.0411645853,0.0996646446,0.0101193187,0.0101193187,positive,complete
lasso,TURSG,2023,0.0895453259,0.0108066293,-0.0150928698,0.0809121595,-0.0086331664,0.0086331664,negative,complete
lasso,ULKER,2023,0.0895453259,0.0108066293,0.0211787045,0.0930026843,0.0034573584,0.0034573584,positive,complete
lasso,ULUSE,2023,0.0895453259,0.0108066293,0.0007546435,0.0861946639,-0.0033506619,0.0033506619,negative,complete
lasso,VAKBN,2023,0.0895453259,0.0108066293,0.0139000463,0.0905764649,0.001031139,0.001031139,positive,complete
lasso,VESTL,2023,0.0895453259,0.0108066293,0.0123907593,0.0900733692,0.0005280433,0.0005280433,positive,complete
lasso,YKBNK,2023,0.0895453259,0.0108066293,-0.0012901969,0.0855130505,-0.0040322754,0.0040322754,negative,complete
lasso,ZOREN,2023,0.0895453259,0.0108066293,0.0054285645,0.0877526376,-0.0017926883,0.0017926883,negative,complete
lasso,AEFES,2024,0.0895453259,0.1386779184,0.1349318403,0.0882966332,-0.0012486927,0.0012486927,negative,complete
lasso,AGESA,2024,0.0895453259,0.1386779184,0.1233203505,0.0844261366,-0.0051191893,0.0051191893,negative,complete
lasso,AGHOL,2024,0.0895453259,0.1386779184,0.1389970789,0.0896517127,0.0001063868,0.0001063868,positive,complete
lasso,AKBNK,2024,0.0895453259,0.1386779184,0.135345667,0.0884345754,-0.0011107505,0.0011107505,negative,complete
lasso,AKENR,2024,0.0895453259,0.1386779184,0.1640701071,0.0980093888,0.0084640629,0.0084640629,positive,complete
lasso,AKSA,2024,0.0895453259,0.1386779184,0.1378286271,0.0892622288,-0.0002830971,0.0002830971,negative,complete
lasso,AKSEN,2024,0.0895453259,0.1386779184,0.1376825706,0.0892135433,-0.0003317826,0.0003317826,negative,complete
lasso,ALARK,2024,0.0895453259,0.1386779184,0.1337390458,0.087899035,-0.0016462909,0.0016462909,negative,complete
lasso,ALBRK,2024,0.0895453259,0.1386779184,0.1462268744,0.0920616445,0.0025163187,0.0025163187,positive,complete
lasso,ANHYT,2024,0.0895453259,0.1386779184,0.1388753651,0.0896111415,6.58156e-05,6.58156e-05,positive,complete
lasso,ARCLK,2024,0.0895453259,0.1386779184,0.138218111,0.0893920567,-0.0001532691,0.0001532691,negative,complete
lasso,ASELS,2024,0.0895453259,0.1386779184,0.1465189873,0.0921590155,0.0026136896,0.0026136896,positive,complete
lasso,ASTOR,2024,0.0895453259,0.1386779184,0.1525559883,0.0941713492,0.0046260233,0.0046260233,positive,complete
lasso,BERA,2024,0.0895453259,0.1386779184,0.1327409932,0.0875663508,-0.0019789751,0.0019789751,negative,complete
lasso,BIMAS,2024,0.0895453259,0.1386779184,0.1544303797,0.0947961463,0.0052508204,0.0052508204,positive,complete
lasso,BRSAN,2024,0.0895453259,0.1386779184,0.1395326193,0.0898302262,0.0002849003,0.0002849003,positive,complete
lasso,BTCIM,2024,0.0895453259,0.1386779184,0.1525073028,0.0941551207,0.0046097948,0.0046097948,positive,complete
lasso,CANTE,2024,0.0895453259,0.1386779184,0.1716407011,0.1005329201,0.0109875942,0.0109875942,positive,complete
lasso,CCOLA,2024,0.0895453259,0.1386779184,0.1320593963,0.0873391518,-0.002206174,0.002206174,negative,complete
lasso,CEMTS,2024,0.0895453259,0.1386779184,0.1177702045,0.0825760879,-0.006969238,0.006969238,negative,complete
lasso,CIMSA,2024,0.0895453259,0.1386779184,0.1329600779,0.087639379,-0.0019059468,0.0019059468,negative,complete
lasso,DEVA,2024,0.0895453259,0.1386779184,0.1444011685,0.0914530759,0.00190775,0.00190775,positive,complete
lasso,DOAS,2024,0.0895453259,0.1386779184,0.1499756573,0.0933112388,0.0037659129,0.0037659129,positive,complete
lasso,DOHOL,2024,0.0895453259,0.1386779184,0.1360759494,0.0886780029,-0.000867323,0.000867323,negative,complete
lasso,DSTKF,2024,0.0895453259,0.1386779184,0.1370496592,0.0890025728,-0.0005427531,0.0005427531,negative,complete
lasso,EGEEN,2024,0.0895453259,0.1386779184,0.1304040896,0.0867873829,-0.0027579429,0.0027579429,negative,complete
lasso,EKGYO,2024,0.0895453259,0.1386779184,0.1495861733,0.0931814109,0.003636085,0.003636085,positive,complete
lasso,ENJSA,2024,0.0895453259,0.1386779184,0.1391918208,0.0897166267,0.0001713008,0.0001713008,positive,complete
lasso,ENKAI,2024,0.0895453259,0.1386779184,0.1371957157,0.0890512583,-0.0004940676,0.0004940676,negative,complete
lasso,EREGL,2024,0.0895453259,0.1386779184,0.1406037001,0.0901872531,0.0006419272,0.0006419272,positive,complete
lasso,FROTO,2024,0.0895453259,0.1386779184,0.1432814021,0.0910798205,0.0015344946,0.0015344946,positive,complete
lasso,GARAN,2024,0.0895453259,0.1386779184,0.1234420643,0.0844667078,-0.0050786181,0.0050786181,negative,complete
lasso,GUBRF,2024,0.0895453259,0.1386779184,0.1486124635,0.0928568409,0.003311515,0.003311515,positive,complete
lasso,HALKB,2024,0.0895453259,0.1386779184,0.1365384615,0.0888321736,-0.0007131523,0.0007131523,negative,complete
lasso,HEKTS,2024,0.0895453259,0.1386779184,0.107278481,0.0790788467,-0.0104664791,0.0104664791,negative,complete
lasso,ISCTR,2024,0.0895453259,0.1386779184,0.1399951315,0.0899843969,0.000439071,0.000439071,positive,complete
lasso,ISGYO,2024,0.0895453259,0.1386779184,0.1381450828,0.089367714,-0.0001776119,0.0001776119,negative,complete
lasso,KCHOL,2024,0.0895453259,0.1386779184,0.1448636806,0.0916072466,0.0020619207,0.0020619207,positive,complete
lasso,KONTR,2024,0.0895453259,0.1386779184,0.180647517,0.1035351921,0.0139898662,0.0139898662,positive,complete
lasso,KRDMD,2024,0.0895453259,0.1386779184,0.1450827653,0.0916802749,0.002134949,0.002134949,positive,complete
lasso,KRVGD,2024,0.0895453259,0.1386779184,0.1186952288,0.0828844294,-0.0066608965,0.0066608965,negative,complete
lasso,KUYAS,2024,0.0895453259,0.1386779184,0.13218111,0.0873797231,-0.0021656028,0.0021656028,negative,complete
lasso,LOGO,2024,0.0895453259,0.1386779184,0.1378042843,0.0892541145,-0.0002912114,0.0002912114,negative,complete
lasso,MAVI,2024,0.0895453259,0.1386779184,0.1384858812,0.0894813135,-6.40124e-05,6.40124e-05,negative,complete
lasso,MGROS,2024,0.0895453259,0.1386779184,0.1506572541,0.0935384378,0.0039931119,0.0039931119,positive,complete
lasso,MIATK,2024,0.0895453259,0.1386779184,0.1551363194,0.0950314595,0.0054861337,0.0054861337,positive,complete
lasso,MPARK,2024,0.0895453259,0.1386779184,0.1226874391,0.0842151661,-0.0053301598,0.0053301598,negative,complete
lasso,NETAS,2024,0.0895453259,0.1386779184,0.1335686465,0.0878422353,-0.0017030906,0.0017030906,negative,complete
lasso,NTGAZ,2024,0.0895453259,0.1386779184,0.1227361246,0.0842313946,-0.0053139313,0.0053139313,negative,complete
lasso,ODAS,2024,0.0895453259,0.1386779184,0.1088851022,0.0796143872,-0.0099309387,0.0099309387,negative,complete
lasso,OTKAR,2024,0.0895453259,0.1386779184,0.1366601753,0.0888727448,-0.0006725811,0.0006725811,negative,complete
lasso,OYAKC,2024,0.0895453259,0.1386779184,0.1449610516,0.0916397036,0.0020943777,0.0020943777,positive,complete
lasso,PASEU,2024,0.0895453259,0.1386779184,0.134104187,0.0880207487,-0.0015245772,0.0015245772,negative,complete
lasso,PETKM,2024,0.0895453259,0.1386779184,0.1486368062,0.0928649552,0.0033196293,0.0033196293,positive,complete
lasso,PGSUS,2024,0.0895453259,0.1386779184,0.1323028238,0.0874202943,-0.0021250316,0.0021250316,negative,complete
lasso,PRKME,2024,0.0895453259,0.1386779184,0.1335443038,0.087834121,-0.0017112049,0.0017112049,negative,complete
lasso,SAHOL,2024,0.0895453259,0.1386779184,0.1321324245,0.0873634946,-0.0021818313,0.0021818313,negative,complete
lasso,SASA,2024,0.0895453259,0.1386779184,0.1403602726,0.0901061106,0.0005607847,0.0005607847,positive,complete
lasso,SELEC,2024,0.0895453259,0.1386779184,0.1354186952,0.0884589182,-0.0010864077,0.0010864077,negative,complete
lasso,SISE,2024,0.0895453259,0.1386779184,0.1503894839,0.0934491811,0.0039038552,0.0039038552,positive,complete
lasso,SKBNK,2024,0.0895453259,0.1386779184,0.1284566699,0.086138243,-0.0034070828,0.0034070828,negative,complete
lasso,SMRTG,2024,0.0895453259,0.1386779184,0.1764605648,0.1021395413,0.0125942154,0.0125942154,positive,complete
lasso,SOKM,2024,0.0895453259,0.1386779184,0.1431596884,0.0910392492,0.0014939233,0.0014939233,positive,complete
lasso,TAVHL,2024,0.0895453259,0.1386779184,0.1215189873,0.0838256822,-0.0057196437,0.0057196437,negative,complete
lasso,TBORG,2024,0.0895453259,0.1386779184,0.1443768257,0.0914449616,0.0018996358,0.0018996358,positive,complete
lasso,TCELL,2024,0.0895453259,0.1386779184,0.1462999026,0.0920859873,0.0025406614,0.0025406614,positive,complete
lasso,THYAO,2024,0.0895453259,0.1386779184,0.1437439143,0.0912339912,0.0016886653,0.0016886653,positive,complete
lasso,TOASO,2024,0.0895453259,0.1386779184,0.145788705,0.0919155881,0.0023702622,0.0023702622,positive,complete
lasso,TRALT,2024,0.0895453259,0.1386779184,0.124707887,0.0848886488,-0.0046566771,0.0046566771,negative,complete
lasso,TRMET,2024,0.0895453259,0.1386779184,0.149902629,0.0932868961,0.0037415702,0.0037415702,positive,complete
lasso,TSKB,2024,0.0895453259,0.1386779184,0.1247809153,0.0849129915,-0.0046323344,0.0046323344,negative,complete
lasso,TTKOM,2024,0.0895453259,0.1386779184,0.1544303797,0.0947961463,0.0052508204,0.0052508204,positive,complete
lasso,TUPRS,2024,0.0895453259,0.1386779184,0.1235394352,0.0844991648,-0.0050461611,0.0050461611,negative,complete
lasso,TURSG,2024,0.0895453259,0.1386779184,0.1238072055,0.0845884216,-0.0049569043,0.0049569043,negative,complete
lasso,ULKER,2024,0.0895453259,0.1386779184,0.1377799416,0.0892460003,-0.0002993256,0.0002993256,negative,complete
lasso,ULUSE,2024,0.0895453259,0.1386779184,0.1322297955,0.0873959516,-0.0021493743,0.0021493743,negative,complete
lasso,VAKBN,2024,0.0895453259,0.1386779184,0.1281888997,0.0860489863,-0.0034963396,0.0034963396,negative,complete
lasso,VESTL,2024,0.0895453259,0.1386779184,0.1422103213,0.0907227935,0.0011774676,0.0011774676,positive,complete
lasso,YKBNK,2024,0.0895453259,0.1386779184,0.1333739046,0.0877773213,-0.0017680046,0.0017680046,negative,complete
lasso,ZOREN,2024,0.0895453259,0.1386779184,0.1241966894,0.0847182495,-0.0048270763,0.0048270763,negative,complete
lasso,AEFES,2025,0.0895453259,0.1191514299,0.1330331061,0.0941725513,0.0046272254,0.0046272254,positive,complete
lasso,AGESA,2025,0.0895453259,0.1191514299,0.1258033106,0.0917626195,0.0022172936,0.0022172936,positive,complete
lasso,AGHOL,2025,0.0895453259,0.1191514299,0.110345667,0.0866100716,-0.0029352543,0.0029352543,negative,complete
lasso,AKBNK,2025,0.0895453259,0.1191514299,0.1181353457,0.0892066311,-0.0003386947,0.0003386947,negative,complete
lasso,AKENR,2025,0.0895453259,0.1191514299,0.1014605648,0.0836483708,-0.0058969551,0.0058969551,negative,complete
lasso,AKSA,2025,0.0895453259,0.1191514299,0.1108325219,0.0867723566,-0.0027729693,0.0027729693,negative,complete
lasso,AKSEN,2025,0.0895453259,0.1191514299,0.1097370983,0.0864072154,-0.0031381105,0.0031381105,negative,complete
lasso,ALARK,2025,0.0895453259,0.1191514299,0.1148977605,0.0881274361,-0.0014178898,0.0014178898,negative,complete
lasso,ALBRK,2025,0.0895453259,0.1191514299,0.1190360273,0.0895068583,-3.84675e-05,3.84675e-05,negative,complete
lasso,ANHYT,2025,0.0895453259,0.1191514299,0.1180379747,0.0891741741,-0.0003711517,0.0003711517,negative,complete
lasso,ARCLK,2025,0.0895453259,0.1191514299,0.1010710808,0.0835185429,-0.006026783,0.006026783,negative,complete
lasso,ASELS,2025,0.0895453259,0.1191514299,0.1263145083,0.0919330187,0.0023876928,0.0023876928,positive,complete
lasso,ASTOR,2025,0.0895453259,0.1191514299,0.1237828627,0.0910891368,0.0015438109,0.0015438109,positive,complete
lasso,BERA,2025,0.0895453259,0.1191514299,0.1223466407,0.0906103961,0.0010650703,0.0010650703,positive,complete
lasso,BIMAS,2025,0.0895453259,0.1191514299,0.1204235638,0.0899693705,0.0004240446,0.0004240446,positive,complete
lasso,BRSAN,2025,0.0895453259,0.1191514299,0.1395813048,0.0963552842,0.0068099583,0.0068099583,positive,complete
lasso,BTCIM,2025,0.0895453259,0.1191514299,0.1347614411,0.0947486629,0.0052033371,0.0052033371,positive,complete
lasso,CANTE,2025,0.0895453259,0.1191514299,0.1081791626,0.0858879035,-0.0036574224,0.0036574224,negative,complete
lasso,CCOLA,2025,0.0895453259,0.1191514299,0.1201314508,0.0898719995,0.0003266736,0.0003266736,positive,complete
lasso,CEMTS,2025,0.0895453259,0.1191514299,0.1300876339,0.0931907272,0.0036454013,0.0036454013,positive,complete
lasso,CIMSA,2025,0.0895453259,0.1191514299,0.1240749757,0.0911865078,0.0016411819,0.0016411819,positive,complete
lasso,DEVA,2025,0.0895453259,0.1191514299,0.1343962999,0.0946269492,0.0050816233,0.0050816233,positive,complete
lasso,DOAS,2025,0.0895453259,0.1191514299,0.1181353457,0.0892066311,-0.0003386947,0.0003386947,negative,complete
lasso,DOHOL,2025,0.0895453259,0.1191514299,0.1121713729,0.0872186402,-0.0023266857,0.0023266857,negative,complete
lasso,DSTKF,2025,0.0895453259,0.1191514299,0.1366601753,0.0953815743,0.0058362485,0.0058362485,positive,complete
lasso,EKGYO,2025,0.0895453259,0.1191514299,0.0962999026,0.0819281501,-0.0076171758,0.0076171758,negative,complete
lasso,ENJSA,2025,0.0895453259,0.1191514299,0.1117575463,0.087080698,-0.0024646279,0.0024646279,negative,complete
lasso,ENKAI,2025,0.0895453259,0.1191514299,0.0961295034,0.0818713504,-0.0076739755,0.0076739755,negative,complete
lasso,EREGL,2025,0.0895453259,0.1191514299,0.1302580331,0.093247527,0.0037022011,0.0037022011,positive,complete
lasso,FROTO,2025,0.0895453259,0.1191514299,0.1193768257,0.0896204578,7.51319e-05,7.51319e-05,positive,complete
lasso,GARAN,2025,0.0895453259,0.1191514299,0.1176971762,0.0890605747,-0.0004847512,0.0004847512,negative,complete
lasso,GUBRF,2025,0.0895453259,0.1191514299,0.110248296,0.0865776146,-0.0029677113,0.0029677113,negative,complete
lasso,HALKB,2025,0.0895453259,0.1191514299,0.0981256086,0.0825367188,-0.0070086071,0.0070086071,negative,complete
lasso,HEKTS,2025,0.0895453259,0.1191514299,0.0987341772,0.082739575,-0.0068057509,0.0068057509,negative,complete
lasso,ISCTR,2025,0.0895453259,0.1191514299,0.1183057449,0.0892634309,-0.000281895,0.000281895,negative,complete
lasso,ISGYO,2025,0.0895453259,0.1191514299,0.115993184,0.0884925773,-0.0010527486,0.0010527486,negative,complete
lasso,KCHOL,2025,0.0895453259,0.1191514299,0.1169912366,0.0888252615,-0.0007200644,0.0007200644,negative,complete
lasso,KONTR,2025,0.0895453259,0.1191514299,0.1059639727,0.0851495068,-0.0043958191,0.0043958191,negative,complete
lasso,KRDMD,2025,0.0895453259,0.1191514299,0.1440360273,0.0978401917,0.0082948658,0.0082948658,positive,complete
lasso,KRVGD,2025,0.0895453259,0.1191514299,0.1246105161,0.0913650213,0.0018196954,0.0018196954,positive,complete
lasso,KUYAS,2025,0.0895453259,0.1191514299,0.1123417722,0.08727544,-0.0022698859,0.0022698859,negative,complete
lasso,LOGO,2025,0.0895453259,0.1191514299,0.1011927945,0.0835591141,-0.0059862118,0.0059862118,negative,complete
lasso,MAVI,2025,0.0895453259,0.1191514299,0.117721519,0.0890686889,-0.000476637,0.000476637,negative,complete
lasso,MGROS,2025,0.0895453259,0.1191514299,0.1225170399,0.0906671959,0.00112187,0.00112187,positive,complete
lasso,MIATK,2025,0.0895453259,0.1191514299,0.1185248296,0.0893364591,-0.0002088668,0.0002088668,negative,complete
lasso,MPARK,2025,0.0895453259,0.1191514299,0.1210564752,0.090180341,0.0006350151,0.0006350151,positive,complete
lasso,NETAS,2025,0.0895453259,0.1191514299,0.1124878286,0.0873241255,-0.0022212004,0.0022212004,negative,complete
lasso,NTGAZ,2025,0.0895453259,0.1191514299,0.1353700097,0.0949515192,0.0054061933,0.0054061933,positive,complete
lasso,ODAS,2025,0.0895453259,0.1191514299,0.1066699124,0.08538482,-0.0041605058,0.0041605058,negative,complete
lasso,OTKAR,2025,0.0895453259,0.1191514299,0.1184761441,0.0893202306,-0.0002250953,0.0002250953,negative,complete
lasso,OYAKC,2025,0.0895453259,0.1191514299,0.1173076923,0.0889307467,-0.0006145792,0.0006145792,negative,complete
lasso,PASEU,2025,0.0895453259,0.1191514299,0.0931840312,0.0808895263,-0.0086557996,0.0086557996,negative,complete
lasso,PETKM,2025,0.0895453259,0.1191514299,0.1305744888,0.0933530122,0.0038076863,0.0038076863,positive,complete
lasso,PGSUS,2025,0.0895453259,0.1191514299,0.1040408958,0.0845084812,-0.0050368447,0.0050368447,negative,complete
lasso,PRKME,2025,0.0895453259,0.1191514299,0.1435248296,0.0976697924,0.0081244666,0.0081244666,positive,complete
lasso,RGYAS,2025,0.0895453259,0.1191514299,0.117916261,0.0891336029,-0.000411723,0.000411723,negative,complete
lasso,SAHOL,2025,0.0895453259,0.1191514299,0.1298685492,0.093117699,0.0035723731,0.0035723731,positive,complete
lasso,SASA,2025,0.0895453259,0.1191514299,0.1561100292,0.101864859,0.0123195331,0.0123195331,positive,complete
lasso,SELEC,2025,0.0895453259,0.1191514299,0.1177458617,0.0890768032,-0.0004685227,0.0004685227,negative,complete
lasso,SISE,2025,0.0895453259,0.1191514299,0.1383641675,0.0959495717,0.0064042459,0.0064042459,positive,complete
lasso,SKBNK,2025,0.0895453259,0.1191514299,0.1170399221,0.0888414899,-0.0007038359,0.0007038359,negative,complete
lasso,SMRTG,2025,0.0895453259,0.1191514299,0.1268257059,0.0921034179,0.002558092,0.002558092,positive,complete
lasso,SOKM,2025,0.0895453259,0.1191514299,0.1236124635,0.0910323371,0.0014870112,0.0014870112,positive,complete
lasso,TAVHL,2025,0.0895453259,0.1191514299,0.1231256086,0.0908700521,0.0013247262,0.0013247262,positive,complete
lasso,TBORG,2025,0.0895453259,0.1191514299,0.1217380721,0.0904075399,0.000862214,0.000862214,positive,complete
lasso,TCELL,2025,0.0895453259,0.1191514299,0.1208373905,0.0901073127,0.0005619868,0.0005619868,positive,complete
lasso,THYAO,2025,0.0895453259,0.1191514299,0.1403602726,0.0966149401,0.0070696142,0.0070696142,positive,complete
lasso,TOASO,2025,0.0895453259,0.1191514299,0.1113193768,0.0869346415,-0.0026106844,0.0026106844,negative,complete
lasso,TRALT,2025,0.0895453259,0.1191514299,0.0936465433,0.081043697,-0.0085016289,0.0085016289,negative,complete
lasso,TRMET,2025,0.0895453259,0.1191514299,0.0919182084,0.0804675854,-0.0090777405,0.0090777405,negative,complete
lasso,TSKB,2025,0.0895453259,0.1191514299,0.1187439143,0.0894094874,-0.0001358385,0.0001358385,negative,complete
lasso,TTKOM,2025,0.0895453259,0.1191514299,0.1008033106,0.0834292861,-0.0061160398,0.0061160398,negative,complete
lasso,TUPRS,2025,0.0895453259,0.1191514299,0.1231742941,0.0908862806,0.0013409547,0.0013409547,positive,complete
lasso,TURSG,2025,0.0895453259,0.1191514299,0.1441333982,0.0978726487,0.0083273228,0.0083273228,positive,complete
lasso,ULKER,2025,0.0895453259,0.1191514299,0.1169912366,0.0888252615,-0.0007200644,0.0007200644,negative,complete
lasso,ULUSE,2025,0.0895453259,0.1191514299,0.1136806232,0.0877217236,-0.0018236022,0.0018236022,negative,complete
lasso,VAKBN,2025,0.0895453259,0.1191514299,0.1035053554,0.0843299677,-0.0052153582,0.0052153582,negative,complete
lasso,VESTL,2025,0.0895453259,0.1191514299,0.1489289192,0.0994711556,0.0099258298,0.0099258298,positive,complete
lasso,YKBNK,2025,0.0895453259,0.1191514299,0.1186952288,0.0893932589,-0.000152067,0.000152067,negative,complete
lasso,ZOREN,2025,0.0895453259,0.1191514299,0.1384858812,0.095990143,0.0064448171,0.0064448171,positive,complete
linear_regression,AEFES,2023,0.0458661966,-0.0441641858,-0.0435745758,0.0460627332,0.0001965366,0.0001965366,positive,complete
linear_regression,AGESA,2023,0.0458661966,-0.0441641858,-0.0482728402,0.0444966451,-0.0013695515,0.0013695515,negative,complete
linear_regression,AGHOL,2023,0.0458661966,-0.0441641858,-0.0390467149,0.0475720202,0.0017058236,0.0017058236,positive,complete
linear_regression,AKBNK,2023,0.0458661966,-0.0441641858,-0.0321088634,0.0498846373,0.0040184408,0.0040184408,positive,complete
linear_regression,AKENR,2023,0.0458661966,-0.0441641858,-0.0645341902,0.0390761951,-0.0067900015,0.0067900015,negative,complete
linear_regression,AKSA,2023,0.0458661966,-0.0441641858,-0.0438423526,0.0459734743,0.0001072777,0.0001072777,positive,complete
linear_regression,AKSEN,2023,0.0458661966,-0.0441641858,-0.0742228389,0.0358466455,-0.0100195511,0.0100195511,negative,complete
linear_regression,ALARK,2023,0.0458661966,-0.0441641858,-0.0492465737,0.0441720672,-0.0016941293,0.0016941293,negative,complete
linear_regression,ALBRK,2023,0.0458661966,-0.0441641858,-0.0455707296,0.0453973486,-0.0004688479,0.0004688479,negative,complete
linear_regression,ANHYT,2023,0.0458661966,-0.0441641858,-0.0518999976,0.0432875926,-0.0025786039,0.0025786039,negative,complete
linear_regression,ARCLK,2023,0.0458661966,-0.0441641858,-0.052070401,0.0432307915,-0.0026354051,0.0026354051,negative,complete
linear_regression,ASELS,2023,0.0458661966,-0.0441641858,-0.0458628496,0.0452999753,-0.0005662213,0.0005662213,negative,complete
linear_regression,ASTOR,2023,0.0458661966,-0.0441641858,-0.0531283662,0.0428781364,-0.0029880601,0.0029880601,negative,complete
linear_regression,BERA,2023,0.0458661966,-0.0441641858,-0.0250006086,0.0522540556,0.0063878591,0.0063878591,positive,complete
linear_regression,BIMAS,2023,0.0458661966,-0.0441641858,-0.0276053458,0.0513858099,0.0055196133,0.0055196133,positive,complete
linear_regression,BRSAN,2023,0.0458661966,-0.0441641858,-0.0372453078,0.0481724892,0.0023062926,0.0023062926,positive,complete
linear_regression,BTCIM,2023,0.0458661966,-0.0441641858,-0.0658243872,0.0386461294,-0.0072200671,0.0072200671,negative,complete
linear_regression,CANTE,2023,0.0458661966,-0.0441641858,-0.0074003749,0.0581208002,0.0122546036,0.0122546036,positive,complete
linear_regression,CCOLA,2023,0.0458661966,-0.0441641858,-0.0361985443,0.0485214104,0.0026552138,0.0026552138,positive,complete
linear_regression,CEMTS,2023,0.0458661966,-0.0441641858,-0.0428442757,0.0463061666,0.00043997,0.00043997,positive,complete
linear_regression,CIMSA,2023,0.0458661966,-0.0441641858,-0.0384137881,0.0477829958,0.0019167992,0.0019167992,positive,complete
linear_regression,DEVA,2023,0.0458661966,-0.0441641858,-0.0526302977,0.0430441592,-0.0028220373,0.0028220373,negative,complete
linear_regression,DOAS,2023,0.0458661966,-0.0441641858,-0.0479076901,0.0446183618,-0.0012478348,0.0012478348,negative,complete
linear_regression,DOHOL,2023,0.0458661966,-0.0441641858,-0.0357116775,0.0486836993,0.0028175028,0.0028175028,positive,complete
linear_regression,DSTKF,2023,0.0458661966,-0.0441641858,-0.0442066955,0.0458520266,-1.41699e-05,1.41699e-05,negative,complete
linear_regression,EGEEN,2023,0.0458661966,-0.0441641858,-0.0335694637,0.0493977706,0.003531574,0.003531574,positive,complete
linear_regression,EKGYO,2023,0.0458661966,-0.0441641858,-0.0275079725,0.0514182677,0.0055520711,0.0055520711,positive,complete
linear_regression,ENJSA,2023,0.0458661966,-0.0441641858,-0.0446213394,0.045713812,-0.0001523845,0.0001523845,negative,complete
linear_regression,ENKAI,2023,0.0458661966,-0.0441641858,-0.042649529,0.0463710822,0.0005048856,0.0005048856,positive,complete
linear_regression,EREGL,2023,0.0458661966,-0.0441641858,-0.055600185,0.0420541968,-0.0038119998,0.0038119998,negative,complete
linear_regression,FROTO,2023,0.0458661966,-0.0441641858,-0.0456194163,0.0453811197,-0.0004850768,0.0004850768,negative,complete
linear_regression,GARAN,2023,0.0458661966,-0.0441641858,-0.0262177755,0.0518483333,0.0059821368,0.0059821368,positive,complete
linear_regression,GUBRF,2023,0.0458661966,-0.0441641858,-0.0407264052,0.0470121234,0.0011459268,0.0011459268,positive,complete
linear_regression,HALKB,2023,0.0458661966,-0.0441641858,-0.0614669296,0.0400986153,-0.0057675813,0.0057675813,negative,complete
