ticker,yahoo_symbol,year,target_date,price_date,close,adjclose,currency,source,status,error
AEFES,AEFES.IS,2020,2020-12-31,2020-12-31,2.318000078201294,1.8949698209762573,TRY,yahoo_chart_api,success,
ARCLK,ARCLK.IS,2020,2020-12-31,2020-12-31,30.540000915527344,27.024333953857422,TRY,yahoo_chart_api,success,
ASELS,ASELS.IS,2020,2020-12-31,2020-12-31,9.164999961853027,8.990982055664062,TRY,yahoo_chart_api,success,
ASTOR,ASTOR.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,Max retries reached
BIMAS,BIMAS.IS,2020,2020-12-31,2020-12-31,38.224998474121094,31.822574615478516,TRY,yahoo_chart_api,success,
BRSAN,BRSAN.IS,2020,2020-12-31,2020-12-31,27.899999618530273,27.899999618530273,TRY,yahoo_chart_api,success,
BTCIM,BTCIM.IS,2020,2020-12-31,2020-12-31,0.1522579938173294,0.1522579938173294,TRY,yahoo_chart_api,success,
CANTE,CANTE.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,Max retries reached
CCOLA,CCOLA.IS,2020,2020-12-31,2020-12-31,65.75,62.84354019165039,TRY,yahoo_chart_api,success,
CIMSA,CIMSA.IS,2020,2020-12-31,2020-12-31,2.5457139015197754,2.2255501747131348,TRY,yahoo_chart_api,success,
DOAS,DOAS.IS,2020,2020-12-31,2020-12-31,28.760000228881836,14.292542457580566,TRY,yahoo_chart_api,success,
DSTKF,DSTKF.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,Max retries reached
ENKAI,ENKAI.IS,2020,2020-12-31,2020-12-31,6.906667232513428,5.483763217926025,TRY,yahoo_chart_api,success,
EREGL,EREGL.IS,2020,2020-12-31,2020-12-31,7.489999771118164,5.582535266876221,TRY,yahoo_chart_api,success,
FROTO,FROTO.IS,2020,2020-12-31,2020-12-31,12.5,9.022622108459473,TRY,yahoo_chart_api,success,
GUBRF,GUBRF.IS,2020,2020-12-31,2020-12-31,86.1500015258789,86.1500015258789,TRY,yahoo_chart_api,success,
HEKTS,HEKTS.IS,2020,2020-12-31,2020-12-31,1.034775972366333,1.034775972366333,TRY,yahoo_chart_api,success,
KONTR,KONTR.IS,2020,2020-12-31,2020-12-31,1.2977789640426636,1.2916475534439087,TRY,yahoo_chart_api,success,
KRDMD,KRDMD.IS,2020,2020-12-31,2020-12-31,5.78000020980835,5.355940818786621,TRY,yahoo_chart_api,success,
KUYAS,KUYAS.IS,2020,2020-12-31,2020-12-31,0.5724999904632568,0.5724999904632568,TRY,yahoo_chart_api,success,
MAVI,MAVI.IS,2020,2020-12-31,2020-12-31,3.262500047683716,2.7602689266204834,TRY,yahoo_chart_api,success,
MGROS,MGROS.IS,2020,2020-12-31,2020-12-31,42.7599983215332,40.09607696533203,TRY,yahoo_chart_api,success,
MIATK,MIATK.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,Max retries reached
OYAKC,OYAKC.IS,2020,2020-12-31,2020-12-31,2.258974075317383,2.155351400375366,TRY,yahoo_chart_api,success,
PASEU,PASEU.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,Max retries reached
PETKM,PETKM.IS,2020,2020-12-31,2020-12-31,5.0,5.0,TRY,yahoo_chart_api,success,
PGSUS,PGSUS.IS,2020,2020-12-31,2020-12-31,15.293806076049805,15.293806076049805,TRY,yahoo_chart_api,success,
SASA,SASA.IS,2020,2020-12-31,2020-12-31,0.4024829864501953,0.4024829864501953,TRY,yahoo_chart_api,success,
SISE,SISE.IS,2020,2020-12-31,2020-12-31,7.340000152587891,6.624682903289795,TRY,yahoo_chart_api,success,
TAVHL,TAVHL.IS,2020,2020-12-31,2020-12-31,21.31999969482422,21.31999969482422,TRY,yahoo_chart_api,success,
TCELL,TCELL.IS,2020,2020-12-31,2020-12-31,16.139999389648438,13.238149642944336,TRY,yahoo_chart_api,success,
THYAO,THYAO.IS,2020,2020-12-31,2020-12-31,13.020000457763672,12.719032287597656,TRY,yahoo_chart_api,success,
TOASO,TOASO.IS,2020,2020-12-31,2020-12-31,33.68000030517578,22.11394691467285,TRY,yahoo_chart_api,success,
TRALT,TRALT.IS,2020,2020-12-31,2020-12-31,4.614284992218018,4.119394779205322,TRY,yahoo_chart_api,success,
TRMET,TRMET.IS,2020,2020-12-31,2020-12-31,15.460000038146973,15.460000038146973,TRY,yahoo_chart_api,success,
TSKB,TSKB.IS,2020,2020-12-31,2020-12-31,1.7799999713897705,1.666232705116272,TRY,yahoo_chart_api,success,
TTKOM,TTKOM.IS,2020,2020-12-31,2020-12-31,8.640000343322754,7.083174705505371,TRY,yahoo_chart_api,success,
TUPRS,TUPRS.IS,2020,2020-12-31,2020-12-31,15.528571128845215,10.00810432434082,TRY,yahoo_chart_api,success,
TURSG,TURSG.IS,2020,2020-12-31,2020-12-31,0.7700889706611633,0.6376751065254211,TRY,yahoo_chart_api,success,
ULKER,ULKER.IS,2020,2020-12-31,2020-12-31,23.18000030517578,20.69045066833496,TRY,yahoo_chart_api,success,
AGESA,AGESA.IS,2020,2020-12-31,2020-12-31,18.389999389648438,15.748980522155762,TRY,yahoo_chart_api,success,
AGHOL,AGHOL.IS,2020,2020-12-31,2020-12-31,2.640000104904175,2.4983692169189453,TRY,yahoo_chart_api,success,
AKBNK,AKBNK.IS,2020,2020-12-31,2020-12-31,7.010000228881836,5.454288482666016,TRY,yahoo_chart_api,success,
AKENR,AKENR.IS,2020,2020-12-31,2020-12-31,2.2200000286102295,2.2200000286102295,TRY,yahoo_chart_api,success,
AKSA,AKSA.IS,2020,2020-12-31,2020-12-31,1.1808329820632935,0.8942000269889832,TRY,yahoo_chart_api,success,
AKSEN,AKSEN.IS,2020,2020-12-31,2020-12-31,3.7200000286102295,3.4422919750213623,TRY,yahoo_chart_api,success,
ALARK,ALARK.IS,2020,2020-12-31,2020-12-31,8.59000015258789,7.940300464630127,TRY,yahoo_chart_api,success,
ALBRK,ALBRK.IS,2020,2020-12-31,2020-12-31,1.5485670566558838,1.4627927541732788,TRY,yahoo_chart_api,success,
ANHYT,ANHYT.IS,2020,2020-12-31,2020-12-31,8.670000076293945,5.901925086975098,TRY,yahoo_chart_api,success,
BERA,BERA.IS,2020,2020-12-31,2020-12-31,10.140000343322754,10.0377197265625,TRY,yahoo_chart_api,success,
CEMTS,CEMTS.IS,2020,2020-12-31,2020-12-31,3.219104051589966,2.999464273452759,TRY,yahoo_chart_api,success,
DEVA,DEVA.IS,2020,2020-12-31,2020-12-31,24.18000030517578,23.82273292541504,TRY,yahoo_chart_api,success,
DOHOL,DOHOL.IS,2020,2020-12-31,2020-12-31,3.0799999237060547,2.7398300170898438,TRY,yahoo_chart_api,success,
EGEEN,EGEEN.IS,2020,2020-12-31,2020-12-31,1790.0,1572.1016845703125,TRY,yahoo_chart_api,success,
EKGYO,EKGYO.IS,2020,2020-12-31,2020-12-31,2.130000114440918,1.9120556116104126,TRY,yahoo_chart_api,success,
ENJSA,ENJSA.IS,2020,2020-12-31,2020-12-31,12.579999923706055,8.770611763000488,TRY,yahoo_chart_api,success,
GARAN,GARAN.IS,2020,2020-12-31,2020-12-31,10.470000267028809,8.266918182373047,TRY,yahoo_chart_api,success,
HALKB,HALKB.IS,2020,2020-12-31,2020-12-31,5.579999923706055,5.579999923706055,TRY,yahoo_chart_api,success,
ISCTR,ISCTR.IS,2020,2020-12-31,2020-12-31,1.2618249654769897,1.0108424425125122,TRY,yahoo_chart_api,success,
ISGYO,ISGYO.IS,2020,2020-12-31,2020-12-31,2.5399999618530273,2.5294556617736816,TRY,yahoo_chart_api,success,
KCHOL,KCHOL.IS,2020,2020-12-31,2020-12-31,21.260000228881836,17.452865600585938,TRY,yahoo_chart_api,success,
KRVGD,KRVGD.IS,2020,2020-12-31,2020-12-31,1.4688880443572998,1.3792400360107422,TRY,yahoo_chart_api,success,
LOGO,LOGO.IS,2020,2020-12-31,2020-12-31,31.125,27.11937713623047,TRY,yahoo_chart_api,success,
MPARK,MPARK.IS,2020,2020-12-31,2020-12-31,19.75,19.75,TRY,yahoo_chart_api,success,
NETAS,NETAS.IS,2020,2020-12-31,2020-12-31,28.18000030517578,28.18000030517578,TRY,yahoo_chart_api,success,
NTGAZ,NTGAZ.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,HTTP 400 (non-retryable)
ODAS,ODAS.IS,2020,2020-12-31,2020-12-31,2.9309310913085938,2.9309310913085938,TRY,yahoo_chart_api,success,
OTKAR,OTKAR.IS,2020,2020-12-31,2020-12-31,64.19999694824219,57.72584915161133,TRY,yahoo_chart_api,success,
PRKME,PRKME.IS,2020,2020-12-31,2020-12-31,5.389999866485596,4.936622142791748,TRY,yahoo_chart_api,success,
RGYAS,RGYAS.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,HTTP 400 (non-retryable)
SAHOL,SAHOL.IS,2020,2020-12-31,2020-12-31,11.630000114440918,9.406163215637207,TRY,yahoo_chart_api,success,
SELEC,SELEC.IS,2020,2020-12-31,2020-12-31,13.6899995803833,12.658719062805176,TRY,yahoo_chart_api,success,
SKBNK,SKBNK.IS,2020,2020-12-31,2020-12-31,1.5099999904632568,1.447008490562439,TRY,yahoo_chart_api,success,
SMRTG,SMRTG.IS,2020,2020-12-31,,,,,yahoo_chart_api,error,HTTP 400 (non-retryable)
SOKM,SOKM.IS,2020,2020-12-31,2020-12-31,12.640000343322754,11.837628364562988,TRY,yahoo_chart_api,success,
TBORG,TBORG.IS,2020,2020-12-31,2020-12-31,18.06999969482422,14.731607437133789,TRY,yahoo_chart_api,success,
ULUSE,ULUSE.IS,2020,2020-12-31,2020-12-31,51.349998474121094,51.349998474121094,TRY,yahoo_chart_api,success,
VAKBN,VAKBN.IS,2020,2020-12-31,2020-12-31,4.71999979019165,4.71999979019165,TRY,yahoo_chart_api,success,
VESTL,VESTL.IS,2020,2020-12-31,2020-12-31,21.059999465942383,16.584009170532227,TRY,yahoo_chart_api,success,
YKBNK,YKBNK.IS,2020,2020-12-31,2020-12-31,3.0899999141693115,2.5814590454101562,TRY,yahoo_chart_api,success,
ZOREN,ZOREN.IS,2020,2020-12-31,2020-12-31,1.536795973777771,1.536795973777771,TRY,yahoo_chart_api,success,
AEFES,AEFES.IS,2021,2021-12-31,2021-12-31,2.9619998931884766,2.6276001930236816,TRY,yahoo_chart_api,success,
ARCLK,ARCLK.IS,2021,2021-12-31,2021-12-31,48.400001525878906,45.75001907348633,TRY,yahoo_chart_api,success,
ASELS,ASELS.IS,2021,2021-12-31,2021-12-31,10.4399995803833,10.339082717895508,TRY,yahoo_chart_api,success,
ASTOR,ASTOR.IS,2021,2021-12-31,,,,,yahoo_chart_api,error,Max retries reached
BIMAS,BIMAS.IS,2021,2021-12-31,2021-12-31,30.649999618530273,27.859697341918945,TRY,yahoo_chart_api,success,
BRSAN,BRSAN.IS,2021,2021-12-31,2021-12-31,27.0,27.0,TRY,yahoo_chart_api,success,
BTCIM,BTCIM.IS,2021,2021-12-31,2021-12-31,0.4838699996471405,0.4838699996471405,TRY,yahoo_chart_api,success,
CANTE,CANTE.IS,2021,2021-12-31,2021-12-31,0.6834849715232849,0.6834849715232849,TRY,yahoo_chart_api,success,
CCOLA,CCOLA.IS,2021,2021-12-31,2021-12-31,88.55000305175781,84.98684692382812,TRY,yahoo_chart_api,success,
CIMSA,CIMSA.IS,2021,2021-12-31,2021-12-31,4.400000095367432,3.846630096435547,TRY,yahoo_chart_api,success,
DOAS,DOAS.IS,2021,2021-12-31,2021-12-31,43.79999923706055,24.131580352783203,TRY,yahoo_chart_api,success,
DSTKF,DSTKF.IS,2021,2021-12-31,,,,,yahoo_chart_api,error,Max retries reached
ENKAI,ENKAI.IS,2021,2021-12-31,2021-12-31,14.055999755859375,11.680337905883789,TRY,yahoo_chart_api,success,
EREGL,EREGL.IS,2021,2021-12-31,2021-12-31,14.079999923706055,11.927070617675781,TRY,yahoo_chart_api,success,
FROTO,FROTO.IS,2021,2021-12-31,2021-12-31,23.809999465942383,18.02699089050293,TRY,yahoo_chart_api,success,
GUBRF,GUBRF.IS,2021,2021-12-31,2021-12-31,76.8499984741211,76.8499984741211,TRY,yahoo_chart_api,success,
HEKTS,HEKTS.IS,2021,2021-12-31,2021-12-31,4.221909999847412,4.221909999847412,TRY,yahoo_chart_api,success,
KONTR,KONTR.IS,2021,2021-12-31,2021-12-31,3.5835039615631104,3.5731983184814453,TRY,yahoo_chart_api,success,
KRDMD,KRDMD.IS,2021,2021-12-31,2021-12-31,9.220000267028809,8.543559074401855,TRY,yahoo_chart_api,success,
KUYAS,KUYAS.IS,2021,2021-12-31,2021-12-31,1.277500033378601,1.277500033378601,TRY,yahoo_chart_api,success,
MAVI,MAVI.IS,2021,2021-12-31,2021-12-31,4.356249809265137,3.727835178375244,TRY,yahoo_chart_api,success,
MGROS,MGROS.IS,2021,2021-12-31,2021-12-31,37.939998626708984,35.57635498046875,TRY,yahoo_chart_api,success,
MIATK,MIATK.IS,2021,2021-12-31,2021-12-31,2.6523070335388184,2.6523070335388184,TRY,yahoo_chart_api,success,
OYAKC,OYAKC.IS,2021,2021-12-31,2021-12-31,2.0256409645080566,1.9327216148376465,TRY,yahoo_chart_api,success,
PASEU,PASEU.IS,2021,2021-12-31,,,,,yahoo_chart_api,error,Max retries reached
PETKM,PETKM.IS,2021,2021-12-31,2021-12-31,7.800000190734863,7.800000190734863,TRY,yahoo_chart_api,success,
PGSUS,PGSUS.IS,2021,2021-12-31,2021-12-31,17.380720138549805,17.380720138549805,TRY,yahoo_chart_api,success,
SASA,SASA.IS,2021,2021-12-31,2021-12-31,1.4181510210037231,1.4181510210037231,TRY,yahoo_chart_api,success,
SISE,SISE.IS,2021,2021-12-31,2021-12-31,13.380000114440918,12.329848289489746,TRY,yahoo_chart_api,success,
TAVHL,TAVHL.IS,2021,2021-12-31,2021-12-31,32.70000076293945,32.70000076293945,TRY,yahoo_chart_api,success,
TCELL,TCELL.IS,2021,2021-12-31,2021-12-31,18.459999084472656,16.34273338317871,TRY,yahoo_chart_api,success,
THYAO,THYAO.IS,2021,2021-12-31,2021-12-31,20.020000457763672,19.557222366333008,TRY,yahoo_chart_api,success,
TOASO,TOASO.IS,2021,2021-12-31,2021-12-31,75.69999694824219,54.5419921875,TRY,yahoo_chart_api,success,
TRALT,TRALT.IS,2021,2021-12-31,2021-12-31,5.509522914886475,4.918616771697998,TRY,yahoo_chart_api,success,
TRMET,TRMET.IS,2021,2021-12-31,2021-12-31,18.020000457763672,18.020000457763672,TRY,yahoo_chart_api,success,
TSKB,TSKB.IS,2021,2021-12-31,2021-12-31,1.440000057220459,1.3738300800323486,TRY,yahoo_chart_api,success,
TTKOM,TTKOM.IS,2021,2021-12-31,2021-12-31,9.630000114440918,8.535049438476562,TRY,yahoo_chart_api,success,
TUPRS,TUPRS.IS,2021,2021-12-31,2021-12-31,22.05714225769043,14.215740203857422,TRY,yahoo_chart_api,success,
TURSG,TURSG.IS,2021,2021-12-31,2021-12-31,0.585407018661499,0.5178505778312683,TRY,yahoo_chart_api,success,
ULKER,ULKER.IS,2021,2021-12-31,2021-12-31,17.43000030517578,16.131223678588867,TRY,yahoo_chart_api,success,
AGESA,AGESA.IS,2021,2021-12-31,2021-12-31,20.520000457763672,18.481037139892578,TRY,yahoo_chart_api,success,
AGHOL,AGHOL.IS,2021,2021-12-31,2021-12-31,3.931999921798706,3.763115167617798,TRY,yahoo_chart_api,success,
AKBNK,AKBNK.IS,2021,2021-12-31,2021-12-31,7.199999809265137,5.7447333335876465,TRY,yahoo_chart_api,success,
AKENR,AKENR.IS,2021,2021-12-31,2021-12-31,1.8200000524520874,1.8200000524520874,TRY,yahoo_chart_api,success,
AKSA,AKSA.IS,2021,2021-12-31,2021-12-31,2.856666088104248,2.284665584564209,TRY,yahoo_chart_api,success,
AKSEN,AKSEN.IS,2021,2021-12-31,2021-12-31,9.989999771118164,9.244219779968262,TRY,yahoo_chart_api,success,
ALARK,ALARK.IS,2021,2021-12-31,2021-12-31,12.399999618530273,11.621554374694824,TRY,yahoo_chart_api,success,
ALBRK,ALBRK.IS,2021,2021-12-31,2021-12-31,1.3817989826202393,1.3052618503570557,TRY,yahoo_chart_api,success,
ANHYT,ANHYT.IS,2021,2021-12-31,2021-12-31,12.0,8.813769340515137,TRY,yahoo_chart_api,success,
